recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
3e62bb71-dc9a-4585-98d1-4262d162dcfb,36,1777340196941016071,1777340197206264071,265.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,37,1777340198112133071,1777340198392381071,280.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,38,1777340199913755071,1777340200133994071,220.239
3e62bb71-dc9a-4585-98d1-4262d162dcfb,39,1777340200749490071,1777340200979739071,230.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,40,1777340205789210071,1777340206039454071,250.244
3e62bb71-dc9a-4585-98d1-4262d162dcfb,41,1777340206494840071,1777340206740074071,245.234
3e62bb71-dc9a-4585-98d1-4262d162dcfb,42,1777340207090447071,1777340207390695071,300.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,43,1777340208541812071,1777340208817060071,275.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,44,1777340209272432071,1777340209502680071,230.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,45,1777340212640540071,1777340212920907071,280.367
3e62bb71-dc9a-4585-98d1-4262d162dcfb,46,1777340215588389071,1777340215938637071,350.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,47,1777340216974630071,1777340217259878071,285.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,48,1777340219692111071,1777340219972359071,280.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,49,1777340220577980071,1777340220868228071,290.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,50,1777340221698972071,1777340221984231071,285.259
3e62bb71-dc9a-4585-98d1-4262d162dcfb,51,1777340222564841071,1777340222865101071,300.26
3e62bb71-dc9a-4585-98d1-4262d162dcfb,52,1777340223780958071,1777340224056206071,275.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,53,1777340224481585071,1777340224876950071,395.365
3e62bb71-dc9a-4585-98d1-4262d162dcfb,54,1777340226793692071,1777340227023936071,230.244
3e62bb71-dc9a-4585-98d1-4262d162dcfb,55,1777340227514432071,1777340227724560071,210.128
3e62bb71-dc9a-4585-98d1-4262d162dcfb,56,1777340229165930071,1777340229416179071,250.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,57,1777340229951666071,1777340230327038071,375.372
3e62bb71-dc9a-4585-98d1-4262d162dcfb,58,1777340232984520071,1777340233284768071,300.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,59,1777340234215637071,1777340234480885071,265.248
3e62bb71-dc9a-4585-98d1-4262d162dcfb,60,1777340235642617071,1777340236017879071,375.262
3e62bb71-dc9a-4585-98d1-4262d162dcfb,61,1777340237048867071,1777340237289116071,240.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,62,1777340237574367071,1777340237864617071,290.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,63,1777340238009741071,1777340238279991071,270.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,64,1777340238950621071,1777340239200866071,250.245
3e62bb71-dc9a-4585-98d1-4262d162dcfb,65,1777340239436117071,1777340239726366071,290.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,66,1777340239916616071,1777340240191866071,275.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,67,1777340240792366071,1777340241082616071,290.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,68,1777340241422991071,1777340241738241071,315.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,69,1777340242563991071,1777340242914366071,350.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,70,1777340243915247071,1777340244185616071,270.369
3e62bb71-dc9a-4585-98d1-4262d162dcfb,71,1777340244736116071,1777340245016366071,280.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,72,1777340245086366071,1777340245381749071,295.383
3e62bb71-dc9a-4585-98d1-4262d162dcfb,73,1777340245751991071,1777340246097366071,345.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,74,1777340247548751071,1777340247803991071,255.24
3e62bb71-dc9a-4585-98d1-4262d162dcfb,75,1777340248869991071,1777340249155241071,285.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,76,1777340250181116071,1777340250441366071,260.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,77,1777340251992869071,1777340252253115071,260.246
3e62bb71-dc9a-4585-98d1-4262d162dcfb,78,1777340253078865071,1777340253344115071,265.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,79,1777340253454240071,1777340253749490071,295.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,80,1777340253894615071,1777340254184882071,290.267
3e62bb71-dc9a-4585-98d1-4262d162dcfb,81,1777340254650365071,1777340254990626071,340.261
3e62bb71-dc9a-4585-98d1-4262d162dcfb,82,1777340255571240071,1777340255901494071,330.254
3e62bb71-dc9a-4585-98d1-4262d162dcfb,83,1777340255966615071,1777340256276865071,310.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,84,1777340256597115071,1777340256902490071,305.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,85,1777340256982490071,1777340257232740071,250.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,86,1777340257878372071,1777340258183615071,305.243
3e62bb71-dc9a-4585-98d1-4262d162dcfb,87,1777340258433865071,1777340258754250071,320.385
3e62bb71-dc9a-4585-98d1-4262d162dcfb,88,1777340258764244071,1777340259089490071,325.246
3e62bb71-dc9a-4585-98d1-4262d162dcfb,89,1777340259494865071,1777340259835240071,340.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,90,1777340260240623071,1777340260495864071,255.241
3e62bb71-dc9a-4585-98d1-4262d162dcfb,91,1777340260756115071,1777340261056369071,300.254
3e62bb71-dc9a-4585-98d1-4262d162dcfb,92,1777340261676864071,1777340261987239071,310.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,93,1777340262762994071,1777340263083239071,320.245
3e62bb71-dc9a-4585-98d1-4262d162dcfb,94,1777340263838989071,1777340264144239071,305.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,95,1777340265645625071,1777340265960989071,315.364
3e62bb71-dc9a-4585-98d1-4262d162dcfb,96,1777340267146989071,1777340267427364071,280.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,97,1777340273738238071,1777340274003488071,265.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,98,1777340274228613071,1777340274533988071,305.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,99,1777340275219613071,1777340275494863071,275.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,100,1777340277486738071,1777340277721988071,235.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,101,1777340278492613071,1777340278802988071,310.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,102,1777340279728863071,1777340279989112071,260.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,103,1777340282436362071,1777340282681612071,245.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,104,1777340284703487071,1777340284948737071,245.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,105,1777340286515112071,1777340286845487071,330.375
3e62bb71-dc9a-4585-98d1-4262d162dcfb,106,1777340288236737071,1777340288461987071,225.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,107,1777340289653111071,1777340289903361071,250.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,108,1777340290268744071,1777340290543986071,275.242
3e62bb71-dc9a-4585-98d1-4262d162dcfb,109,1777340291169486071,1777340291379736071,210.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,110,1777340291509861071,1777340291780111071,270.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,111,1777340292585861071,1777340292831116071,245.255
3e62bb71-dc9a-4585-98d1-4262d162dcfb,112,1777340294287486071,1777340294502611071,215.125
3e62bb71-dc9a-4585-98d1-4262d162dcfb,113,1777340294747861071,1777340295028111071,280.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,114,1777340296969985071,1777340297185110071,215.125
3e62bb71-dc9a-4585-98d1-4262d162dcfb,115,1777340297830735071,1777340298085985071,255.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,116,1777340299767610071,1777340300022860071,255.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,117,1777340300748485071,1777340301008735071,260.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,118,1777340302134735071,1777340302435109071,300.374
3e62bb71-dc9a-4585-98d1-4262d162dcfb,119,1777340304456984071,1777340304682109071,225.125
3e62bb71-dc9a-4585-98d1-4262d162dcfb,120,1777340304897359071,1777340305207609071,310.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,121,1777340305918366071,1777340306258608071,340.242
3e62bb71-dc9a-4585-98d1-4262d162dcfb,122,1777340306994362071,1777340307274608071,280.246
3e62bb71-dc9a-4585-98d1-4262d162dcfb,123,1777340307314608071,1777340307594858071,280.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,124,1777340309576733071,1777340309821982071,245.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,125,1777340309932108071,1777340310192357071,260.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,126,1777340310947986071,1777340311128236071,180.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,127,1777340311533607071,1777340311813857071,280.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,128,1777340312424357071,1777340312744731071,320.374
3e62bb71-dc9a-4585-98d1-4262d162dcfb,129,1777340313610489071,1777340313860740071,250.251
3e62bb71-dc9a-4585-98d1-4262d162dcfb,130,1777340314536356071,1777340314811606071,275.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,131,1777340315567364071,1777340315867605071,300.241
3e62bb71-dc9a-4585-98d1-4262d162dcfb,132,1777340316428105071,1777340316698355071,270.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,133,1777340317118861071,1777340317343989071,225.128
3e62bb71-dc9a-4585-98d1-4262d162dcfb,134,1777340317984605071,1777340318274854071,290.249
3e62bb71-dc9a-4585-98d1-4262d162dcfb,135,1777340319240729071,1777340319495979071,255.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,136,1777340320226740071,1777340320451864071,225.124
3e62bb71-dc9a-4585-98d1-4262d162dcfb,137,1777340322593978071,1777340322874228071,280.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,138,1777340325096227071,1777340325336477071,240.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,139,1777340325716858071,1777340325962101071,245.243
3e62bb71-dc9a-4585-98d1-4262d162dcfb,140,1777340327268232071,1777340327538601071,270.369
3e62bb71-dc9a-4585-98d1-4262d162dcfb,141,1777340327693726071,1777340327983976071,290.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,142,1777340329175100071,1777340329420350071,245.25
3e62bb71-dc9a-4585-98d1-4262d162dcfb,143,1777340329755600071,1777340330080975071,325.375
