recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
b60b8918-719d-474c-bc87-7b7478d24056,7,1777344062068795351,1777344062233917351,165.122,898.548583984375,729.0703125,5.184564,-7.715839
b60b8918-719d-474c-bc87-7b7478d24056,8,1777344062274049351,1777344062494162351,220.113,882.4779663085938,804.8075561523438,4.1696935,-12.631267
b60b8918-719d-474c-bc87-7b7478d24056,9,1777344062634291351,1777344062774421351,140.13,746.9871215820312,417.06024169921875,-4.790148,12.558504
b60b8918-719d-474c-bc87-7b7478d24056,10,1777344062834531351,1777344063099777351,265.246,943.3447875976562,502.5683288574219,8.108677,6.9918528
b60b8918-719d-474c-bc87-7b7478d24056,11,1777344063124776351,1777344063785389351,660.613,901.2294921875,536.871337890625,5.343127,4.7792606
b60b8918-719d-474c-bc87-7b7478d24056,12,1777344063890513351,1777344064145758351,255.245,718.4555053710938,475.8824768066406,-6.6250577,8.733243
b60b8918-719d-474c-bc87-7b7478d24056,13,1777344064200757351,1777344064941494351,740.737,915.5587158203125,508.67535400390625,6.289764,6.6068554
b60b8918-719d-474c-bc87-7b7478d24056,14,1777344065001493351,1777344065256738351,255.245,686.25,459.9452819824219,-8.750961,9.74713
b60b8918-719d-474c-bc87-7b7478d24056,15,1777344065291863351,1777344065862364351,570.501,771.5780029296875,450.293701171875,-3.1495094,10.412752
b60b8918-719d-474c-bc87-7b7478d24056,16,1777344065912358351,1777344066132598351,220.24,775.8121948242188,478.5819091796875,-2.8614326,8.576668
b60b8918-719d-474c-bc87-7b7478d24056,17,1777344066147607351,1777344068179449351,2031.842,795.6860961914062,468.64337158203125,-1.5589086,9.225489
b60b8918-719d-474c-bc87-7b7478d24056,18,1777344068194561351,1777344068339684351,145.123,792.1041259765625,460.2832336425781,-1.7959845,9.768153
b60b8918-719d-474c-bc87-7b7478d24056,19,1777344068394683351,1777344068564815351,170.132,1008.3694458007812,500.00927734375,12.352854,7.1196456
b60b8918-719d-474c-bc87-7b7478d24056,20,1777344068584929351,1777344068805058351,220.129,987.5083618164062,501.03466796875,10.992191,7.0672307
b60b8918-719d-474c-bc87-7b7478d24056,21,1777344068870174351,1777344069160419351,290.245,780.5453491210938,482.5997314453125,-2.5497913,8.316418
b60b8918-719d-474c-bc87-7b7478d24056,22,1777344069180422351,1777344069846032351,665.61,788.2844848632812,466.31005859375,-2.0457168,9.376128
b60b8918-719d-474c-bc87-7b7478d24056,23,1777344069951155351,1777344071592626351,1641.471,794.03173828125,480.417236328125,-1.6654664,8.460132
