recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
b60b8918-719d-474c-bc87-7b7478d24056,50,1777344176156833351,1777344176447208351,290.375
b60b8918-719d-474c-bc87-7b7478d24056,51,1777344176812458351,1777344177172833351,360.375
b60b8918-719d-474c-bc87-7b7478d24056,52,1777344178143708351,1777344178358957351,215.249
b60b8918-719d-474c-bc87-7b7478d24056,53,1777344179910461351,1777344180190707351,280.246
b60b8918-719d-474c-bc87-7b7478d24056,54,1777344182172581351,1777344182337706351,165.125
b60b8918-719d-474c-bc87-7b7478d24056,55,1777344184329580351,1777344184534830351,205.25
b60b8918-719d-474c-bc87-7b7478d24056,56,1777344186371579351,1777344186616835351,245.256
b60b8918-719d-474c-bc87-7b7478d24056,57,1777344187612703351,1777344187777828351,165.125
b60b8918-719d-474c-bc87-7b7478d24056,58,1777344189789827351,1777344190014952351,225.125
b60b8918-719d-474c-bc87-7b7478d24056,59,1777344193393201351,1777344193798576351,405.375
b60b8918-719d-474c-bc87-7b7478d24056,60,1777344194198950351,1777344194444200351,245.25
b60b8918-719d-474c-bc87-7b7478d24056,61,1777344195535200351,1777344195775450351,240.25
b60b8918-719d-474c-bc87-7b7478d24056,62,1777344198042574351,1777344198232824351,190.25
