time,description,position X,position Y,position Z,yawAngle,speedInKmPerHour,speedInMetresPerSecond,localAccelInMetresPerSecond2 X,localAccelInMetresPerSecond2 Y,bodyRotSpeedInRadsPerSecond Yaw,bodyRotAccelInRadsPerSecond Yaw,steering,appliedSteering,rawSteering,steeringVelocity,turningCurvature,throttle,appliedThrottle,rawThrottle,brake,appliedBrake,rawBrake,lightState,road,distanceAlongRoad,offsetFromLaneCenter,standardDeviationFromLaneCenter,distanceToFrontVehicle,TTCToFrontVehicle,laneNumber,laneWidth,laneDirection X,laneDirection Y,laneDirection Z,leftLaneOverLap,rightLaneOverLap
0.0,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9599609375,3.14159265358979,0.0097319268621504,0.002703313017264,0.0,0,0.0,0.0,-0.0020190114155411,0.0,-0.0020190114155411,0.0,2.3283064365387004e-10,0.0080971661955118,0.0,0.0080971661955118,0.0040816324763,0.0,0.0040816324763,,도로 1,500.0,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.3957361918292e-05,0,1,0.0,0.0
0.0294344,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96044921875,3.14159265358979,0.124152763187885,0.0344868786633015,0.0,0,0.0,0.0,-0.0020190114155411,-4.68992482183239e-07,-0.0020190114155411,0.0,2.3283064365387004e-10,0.0080971661955118,1.880875970528e-06,0.0080971661955118,0.0040816324763,9.48114973198244e-07,0.0040816324763,,도로 1,500.00048828125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39595683524385e-05,0,1,0.0,0.0
0.042885,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9609375,3.14159265358979,0.185955311357975,0.0516542531549931,0.0,0,0.0,0.0,-0.0020190114155411,-7.62109675633837e-06,-0.0020190114155411,-0.0001449205592507,2.3283064365387004e-10,0.0080971661955118,3.05641115119215e-05,0.0080971661955118,0.0040816324763,1.54068056872347e-05,0.0040816324763,,도로 1,500.0009765625,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39617766055744e-05,0,1,0.0,0.0
0.0597472,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9619140625,3.14159265358979,0.261192870140076,0.0725535750389099,0.0,0,0.0,0.0,-0.0020190114155411,-1.37456545417081e-05,-0.0020190114155411,-0.0001449205592507,2.3283064365387004e-10,0.0080971661955118,5.51264092791826e-05,0.0080971661955118,0.0040816324763,2.77882099908311e-05,0.0040816324763,,도로 1,500.001953125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39661931118462e-05,0,1,0.0,0.0
0.0772092,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96337890625,3.14159265358979,0.337107619643211,0.0936410054564476,0.0,0,0.0,0.0,-0.0020190114155411,-2.393333670625e-05,-0.0020190114155411,-0.0001449205592507,2.3283064365387004e-10,0.0080971661955118,9.59837052505463e-05,0.0080971661955118,0.0040816324763,4.83836192870513e-05,0.0040816324763,,도로 1,500.00341796875,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39728160522645e-05,0,1,0.0,0.0
0.0925954,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96533203125,3.14159265358979,0.40408079624176,0.112244665622711,0.0,0,0.0,0.0,-0.0020190114155411,-3.7397381674964e-05,-0.0020190114155411,-0.0001449205592507,2.3283064365387004e-10,0.0080971661955118,0.0001499807403888,0.0080971661955118,0.0040816324763,7.56025256123394e-05,0.0040816324763,,도로 1,500.00537109375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39816454268293e-05,0,1,0.0,0.0
0.1091827,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96728515625,3.14159265358979,0.477621173858643,0.132672548294067,0.0,0,0.0,0.0,-0.0020190114155411,-5.16863437951542e-05,-0.0020190114155411,-0.0006646572728641,2.3283064365387004e-10,0.0080971661955118,0.0002072860661428,0.0080971661955118,0.0040816324763,0.0001044890886987,0.0040816324763,,도로 1,500.00732421875,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39904748013942e-05,0,1,0.0,0.0
0.1259259,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9697265625,3.14159265358979,0.553663355112076,0.153795376420021,0.0,0,0.0,0.0,-0.0020190114155411,-6.95959752192721e-05,-0.0020190114155411,-0.0006646572728641,2.3283064365387004e-10,0.0080971661955118,0.0002791119331959,0.0080971661955118,0.0040816324763,0.0001406951778335,0.0040816324763,,도로 1,500.009765625,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40015142480843e-05,0,1,0.0,0.0
0.1426521,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.97216796875,3.14159265358979,0.631436204910278,0.175398945808411,0.0,0,0.0,0.0,-0.0020190114155411,-9.02616011444479e-05,-0.0020190114155411,-0.0006646572728641,2.3283064365387004e-10,0.0080971661955118,0.0003619906201493,0.0080971661955118,0.0040816324763,0.0001824728096835,0.0040816324763,,도로 1,500.01220703125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.4012551875785e-05,0,1,0.0,0.0
0.1592347,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9755859375,3.14159267874722,0.710180819034576,0.197272449731827,0.0005476780352182,0,3.01651994050189e-06,0.0001999999949475,-0.0020190114155411,-0.0001134451667894,-0.0020190114155411,-0.0012338932137936,0.0140731865540147,0.0080971661955118,0.0004549674049485,0.0080971661955118,0.0040816324763,0.0002293407014803,0.0040816324763,,도로 1,500.015625,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40280041907681e-05,0,1,0.0,0.0
0.1759047,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.97900390625,3.14159274778445,0.790794235467911,0.219665065407753,0.0005475801881402,0,5.18351998834987e-06,9.99999974737875e-05,-0.0020190114155411,-0.0001388717355439,-0.0020190114155411,-0.0012338932137936,0.0113481674343348,0.0080971661955118,0.0005569396889768,0.0080971661955118,0.0040816324763,0.0002807430573739,0.0040816324763,,도로 1,500.01904296875,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40434583247406e-05,0,1,0.0,0.0
0.1926546,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.98291015625,3.1415928569701,0.873196256160736,0.242554515600204,0.00055742013501,0,7.93349954619771e-06,0.0001999999949475,-0.0020190114155411,-0.0001668132463237,-0.0020190114155411,-0.0012338932137936,0.0094746658578515,0.0080971661955118,0.0006689979927614,0.0080971661955118,0.0040816324763,0.0003372295759618,0.0040816324763,,도로 1,500.02294921875,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40611188928597e-05,0,1,0.0,0.0
