recording id,timestamp [ns]
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440622308183e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440622641603e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440622975032e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440623308454e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440623641874e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440623975304e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440624308723e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440624642153e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440624975572e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440625309002e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440625642424e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440625975854e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440626309274e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440626642693e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440626976123e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440627309542e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440627642975e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440627976394e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440628309824e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440628643244e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440628976673e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440629310093e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440629643523e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440629976945e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440630310364e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440630643794e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440630977213e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440631310643e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440631644063e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440631977492e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440632310915e+18
b60b8918-719d-474c-bc87-7b7478d24056,1.7773440632644334e+18
