recording id,timestamp [ns]
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445256286612e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445256619945e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445256953277e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.777344525728661e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445257619942e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445257953275e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445258286607e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.777344525861994e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445258953272e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445259286605e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445259619937e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.777344525995327e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445260286602e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445260619935e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445260953267e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445261160428e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445261294147e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445261627566e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445261960986e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445262294418e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445262627837e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445262961267e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445263294687e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445263628116e+18
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1.7773445263961536e+18
