time,description,position X,position Y,position Z,yawAngle,speedInKmPerHour,speedInMetresPerSecond,localAccelInMetresPerSecond2 X,localAccelInMetresPerSecond2 Y,bodyRotSpeedInRadsPerSecond Yaw,bodyRotAccelInRadsPerSecond Yaw,steering,appliedSteering,rawSteering,steeringVelocity,turningCurvature,throttle,appliedThrottle,rawThrottle,brake,appliedBrake,rawBrake,lightState,road,distanceAlongRoad,offsetFromLaneCenter,standardDeviationFromLaneCenter,distanceToFrontVehicle,TTCToFrontVehicle,laneNumber,laneWidth,laneDirection X,laneDirection Y,laneDirection Z,leftLaneOverLap,rightLaneOverLap
0.0,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9599609375,3.14159265358979,0.0079837979748845,0.0022177216596901,0.0,0,0.0,0.0,0.0005958073306828,0.0,0.0005958073306828,0.0,2.3283064365387004e-10,0.0072874492034316,0.0,0.0072874492034316,0.368707478046417,0.0,0.368707478046417,,도로 1,500.0,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.3957361918292e-05,0,1,0.0,0.0
0.0118208,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9599609375,3.14159265358979,0.0440337751060724,0.0122316041961312,0.0,0,0.0,0.0,0.0005958073306828,1.15475224049533e-07,0.0005958073306828,0.0,2.3283064365387004e-10,0.0072874492034316,1.41240263928921e-06,0.0072874492034316,0.368707478046417,7.14603156666271e-05,0.368707478046417,,도로 1,500.0,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.3957361918292e-05,0,1,0.0,0.0
0.0214123,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96044921875,3.14159265358979,0.0842023529112339,0.0233895424753428,0.0,0,0.0,0.0,0.0005958073306828,6.2872049966245e-07,0.0005958073306828,0.0,2.3283064365387004e-10,0.0072874492034316,7.69001690059667e-06,0.0072874492034316,0.368707478046417,0.0003890753432642,0.368707478046417,,도로 1,500.00048828125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39595683524385e-05,0,1,0.0,0.0
0.0327618,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96044921875,3.14159265358979,0.136093743145466,0.0378038175404072,0.0,0,0.0,0.0,0.0006197488401085,1.40057966291351e-06,0.0006197488401085,0.0,2.3283064365387004e-10,0.0072874492034316,1.64690154633718e-05,0.0072874492034316,0.368707478046417,0.0008332475554198,0.368707478046417,,도로 1,500.00048828125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39595683524385e-05,0,1,0.0,0.0
0.0490302,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96142578125,3.14159265358979,0.21032784730196,0.0584244020283222,0.0,0,0.0,0.0,0.0006197488401085,2.64571417574189e-06,0.0006197488401085,4.56998350273352e-05,2.3283064365387004e-10,0.0072874492034316,3.11101939587388e-05,0.0072874492034316,0.368707478046417,0.0015740159433335,0.368707478046417,,도로 1,500.00146484375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39639830397209e-05,0,1,0.0,0.0
0.0663964,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96240234375,3.14159265358979,0.286084279417992,0.0794678553938866,0.0,0,0.0,0.0,0.0006342174019664,5.23042535860441e-06,0.0006342174019664,4.56998350273352e-05,2.3283064365387004e-10,0.0072874492034316,6.00999919697642e-05,0.0072874492034316,0.368707478046417,0.0030407507438212,0.368707478046417,,도로 1,500.00244140625,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39683995459927e-05,0,1,0.0,0.0
0.0824367,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9638671875,3.14159265358979,0.353708159923553,0.0982522666454315,0.0,0,0.0,0.0,0.0006439057178795,8.956959391071e-06,0.0006439057178795,4.56998350273352e-05,2.3283064365387004e-10,0.0072874492034316,0.0001013710352708,0.0072874492034316,0.368707478046417,0.0051288534887135,0.368707478046417,,도로 1,500.00390625,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.3975022486411e-05,0,1,0.0,0.0
0.099307,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9658203125,3.14159265358979,0.423808148503304,0.117724485695362,0.0,0,0.0,0.0,0.0006585014052689,1.34510637508356e-05,0.0006585014052689,0.0002149172069039,2.3283064365387004e-10,0.0072874492034316,0.0001488591224187,0.0072874492034316,0.368707478046417,0.0075315069407224,0.368707478046417,,도로 1,500.005859375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39838536799653e-05,0,1,0.0,0.0
0.1157792,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9677734375,3.14159265358979,0.491942131519318,0.136650592088699,0.0,0,0.0,0.0,0.0006633833399973,1.89686015801271e-05,0.0006633833399973,0.0002149172069039,2.3283064365387004e-10,0.0072874492034316,0.0002083753206534,0.0072874492034316,0.368707478046417,0.0105427205562592,0.368707478046417,,도로 1,500.0078125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39926830545301e-05,0,1,0.0,0.0
0.1327788,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.97021484375,3.14159265358979,0.561807239055634,0.156057566404343,0.0,0,0.0,0.0,0.0006633833399973,2.51060773734935e-05,0.0006633833399973,0.0002149172069039,2.3283064365387004e-10,0.0072874492034316,0.0002757972106337,0.0072874492034316,0.368707478046417,0.0139539204537869,0.368707478046417,,도로 1,500.01025390625,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40037225012202e-05,0,1,0.0,0.0
