recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
08d815c7-b66b-4e0f-86eb-cdf22f889a32,1,1777344525964509675,1777344526124631675,160.122,853.9093017578125,655.9091186523438,2.2508204,-2.9666858
08d815c7-b66b-4e0f-86eb-cdf22f889a32,2,1777344526244759675,1777344526379882675,135.123,748.6180419921875,603.7706909179688,-4.614257,0.4290178
08d815c7-b66b-4e0f-86eb-cdf22f889a32,3,1777344526419876675,1777344526760245675,340.369,869.4297485351562,605.3770751953125,3.2606843,0.32461837
08d815c7-b66b-4e0f-86eb-cdf22f889a32,4,1777344526810244675,1777344526900367675,90.123,698.7199096679688,533.7391967773438,-7.8810954,4.9731836
08d815c7-b66b-4e0f-86eb-cdf22f889a32,5,1777344527035490675,1777344527180612675,145.122,731.0411987304688,552.8829345703125,-5.7665715,3.7376773
08d815c7-b66b-4e0f-86eb-cdf22f889a32,6,1777344527220612675,1777344527425858675,205.246,641.1780395507812,471.6144714355469,-11.690189,8.959889
08d815c7-b66b-4e0f-86eb-cdf22f889a32,7,1777344527490866675,1777344527570980675,80.114,741.82177734375,704.8145751953125,-5.0739627,-6.1419992
08d815c7-b66b-4e0f-86eb-cdf22f889a32,8,1777344527625979675,1777344528036347675,410.368,795.686279296875,896.8997802734375,-1.59879,-18.595797
08d815c7-b66b-4e0f-86eb-cdf22f889a32,9,1777344528156470675,1777344528356717675,200.247,725.4738159179688,570.97119140625,-6.1254225,2.5610135
08d815c7-b66b-4e0f-86eb-cdf22f889a32,10,1777344528391716675,1777344528686969675,295.253,824.4324340820312,544.51220703125,0.3280881,4.290335
08d815c7-b66b-4e0f-86eb-cdf22f889a32,11,1777344528872214675,1777344529217451675,345.237,680.64453125,408.44842529296875,-9.184322,13.068842
08d815c7-b66b-4e0f-86eb-cdf22f889a32,12,1777344529237577675,1777344529427700675,190.123,702.42529296875,414.44189453125,-7.737395,12.70036
08d815c7-b66b-4e0f-86eb-cdf22f889a32,13,1777344529462697675,1777344529577820675,115.123,758.1123046875,477.8188171386719,-4.0230427,8.622109
08d815c7-b66b-4e0f-86eb-cdf22f889a32,14,1777344529617819675,1777344529763067675,145.248,813.8501586914062,569.102783203125,-0.3625601,2.688492
08d815c7-b66b-4e0f-86eb-cdf22f889a32,15,1777344529798066675,1777344529958195675,160.129,867.1536254882812,567.541015625,3.1145182,2.7885065
08d815c7-b66b-4e0f-86eb-cdf22f889a32,16,1777344530018187675,1777344530899047675,880.86,1043.823486328125,652.6320190429688,14.601256,-2.7165506
08d815c7-b66b-4e0f-86eb-cdf22f889a32,17,1777344531024169675,1777344531239427675,215.258,1218.463623046875,849.9296264648438,26.444149,-14.959814
08d815c7-b66b-4e0f-86eb-cdf22f889a32,18,1777344531259415675,1777344531559660675,300.245,1119.054931640625,856.6219482421875,19.917637,-15.633906
08d815c7-b66b-4e0f-86eb-cdf22f889a32,19,1777344531694782675,1777344531940028675,245.246,794.3719482421875,596.7972412109375,-1.6322786,0.8837923
