recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1,1777344771142012241,1777344771367135241,225.123,627.1170654296875,416.990478515625,-12.260599,10.322764
6c7fb8e3-f781-4e38-89cb-3552c159abcd,2,1777344771447259241,1777344771717518241,270.259,346.9219665527344,509.0875549316406,-30.102139,4.265924
6c7fb8e3-f781-4e38-89cb-3552c159abcd,3,1777344771817632241,1777344771957756241,140.124,803.5877685546875,336.74749755859375,-0.8066043,15.565762
6c7fb8e3-f781-4e38-89cb-3552c159abcd,4,1777344772002756241,1777344772528252241,525.496,893.1427612304688,291.6387023925781,5.1490264,18.43263
6c7fb8e3-f781-4e38-89cb-3552c159abcd,5,1777344772713501241,1777344772858625241,145.124,1031.029052734375,411.85321044921875,13.999435,10.630779
6c7fb8e3-f781-4e38-89cb-3552c159abcd,6,1777344772893625241,1777344773048760241,155.135,1022.5554809570312,478.34136962890625,13.354453,6.405522
6c7fb8e3-f781-4e38-89cb-3552c159abcd,7,1777344773068749241,1777344773809497241,740.748,1013.36181640625,470.1971740722656,12.770083,6.930586
6c7fb8e3-f781-4e38-89cb-3552c159abcd,8,1777344773874494241,1777344774304867241,430.373,815.1010131835938,330.849365234375,-0.047524452,15.944727
6c7fb8e3-f781-4e38-89cb-3552c159abcd,9,1777344774505115241,1777344774605247241,100.132,1056.933837890625,430.4673767089844,15.644295,9.421009
6c7fb8e3-f781-4e38-89cb-3552c159abcd,10,1777344774630240241,1777344774920496241,290.256,1030.842529296875,432.0838317871094,13.951877,9.344381
6c7fb8e3-f781-4e38-89cb-3552c159abcd,11,1777344774990612241,1777344775440985241,450.373,824.8715209960938,334.8772277832031,0.5967263,15.686533
6c7fb8e3-f781-4e38-89cb-3552c159abcd,12,1777344775500984241,1777344775931481241,430.497,1034.2047119140625,438.5205993652344,14.159214,8.931838
6c7fb8e3-f781-4e38-89cb-3552c159abcd,13,1777344776151607241,1777344776341854241,190.247,847.0421752929688,327.1571044921875,2.062362,16.178497
6c7fb8e3-f781-4e38-89cb-3552c159abcd,14,1777344776356854241,1777344776566978241,210.124,833.4840087890625,317.12738037109375,1.1695879,16.823336
6c7fb8e3-f781-4e38-89cb-3552c159abcd,15,1777344776627103241,1777344776797226241,170.123,1007.089111328125,400.7784729003906,12.463613,11.360625
6c7fb8e3-f781-4e38-89cb-3552c159abcd,16,1777344776827226241,1777344777007475241,180.249,1012.193115234375,431.53289794921875,12.744538,9.396338
6c7fb8e3-f781-4e38-89cb-3552c159abcd,17,1777344777032475241,1777344777813220241,780.745,994.0098876953125,431.2053527832031,11.566446,9.432347
6c7fb8e3-f781-4e38-89cb-3552c159abcd,18,1777344777873220241,1777344778904213241,1030.993,796.5726318359375,329.08984375,-1.2706952,16.05548
6c7fb8e3-f781-4e38-89cb-3552c159abcd,19,1777344778974213241,1777344779414710241,440.497,1013.6039428710938,436.75872802734375,12.828228,9.062117
6c7fb8e3-f781-4e38-89cb-3552c159abcd,20,1777344779479710241,1777344780195456241,715.746,812.2933349609375,323.6847229003906,-0.23292993,16.403744
6c7fb8e3-f781-4e38-89cb-3552c159abcd,21,1777344780390580241,1777344780520704241,130.124,810.5826416015625,339.93939208984375,-0.34540266,15.361818
6c7fb8e3-f781-4e38-89cb-3552c159abcd,22,1777344780610838241,1777344780720828241,109.99,1019.140380859375,430.7181091308594,13.195952,9.442094
6c7fb8e3-f781-4e38-89cb-3552c159abcd,23,1777344780755952241,1777344781141325241,385.373,1065.6318359375,442.60107421875,16.185108,8.642586
6c7fb8e3-f781-4e38-89cb-3552c159abcd,24,1777344781221325241,1777344781766821241,545.496,823.4496459960938,334.1977233886719,0.5030434,15.730137
