recording id,timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg],worn,fixation id,blink id
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771122011241,624.8515,416.21866,-12.408575,10.369743,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771127011241,622.8372,417.06006,-12.537726,10.314199,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771132011241,618.931,419.2665,-12.787199,10.169919,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771137011241,619.859,419.15408,-12.727292,10.1779785,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771142012241,619.1662,412.59042,-12.782781,10.595071,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771147011241,620.0851,414.7667,-12.719676,10.457483,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771152011241,618.7874,415.0972,-12.803203,10.435149,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771157011241,621.04785,420.16083,-12.648738,10.115046,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771162011241,624.5283,418.00464,-12.426716,10.2556925,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771167011241,627.194,416.8849,-12.255783,10.329561,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771172011241,622.0075,419.57538,-12.587519,10.153246,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771177011241,624.5177,417.84543,-12.427651,10.265821,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771182011241,625.3992,415.15796,-12.374759,10.4378195,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771187011241,624.67786,424.33646,-12.4074135,9.852561,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771192011241,624.5577,422.14886,-12.418471,9.99178,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771197012241,627.0122,421.81528,-12.260073,10.015318,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771202014241,627.29504,421.35416,-12.242444,10.044961,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771207011241,627.434,422.05405,-12.232404,10.000496,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771212015241,622.6344,432.5255,-12.5277,9.329095,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771217010241,624.41534,431.58795,-12.413882,9.390389,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771222011241,628.06604,425.69858,-12.18615,9.76887,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771227011241,629.50574,428.7744,-12.088614,9.574149,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771232010241,630.2017,422.24716,-12.052927,9.990736,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771237135241,629.1156,420.4482,-12.125915,10.1043625,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771242135241,628.28534,419.03036,-12.181812,10.19392,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771247135241,627.6206,416.7714,-12.228319,10.337197,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771252135241,628.46124,415.015,-12.176567,10.449888,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771257135241,627.55743,414.99918,-12.235156,10.450025,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771262135241,629.671,411.04865,-12.104358,10.703726,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771267135241,628.56366,407.9046,-12.181205,10.902894,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771272138241,629.20416,408.03528,-12.139444,10.89521,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771277135241,626.1535,413.22885,-12.328921,10.561412,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771282144241,625.41925,415.00494,-12.3736925,10.447587,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771287135241,624.9307,417.1055,-12.402052,10.313339,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771292135241,628.2851,416.65677,-12.185446,10.345134,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771297135241,629.76776,417.92206,-12.0874605,10.265924,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771302140241,631.1487,417.4922,-11.998648,10.294611,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771307135241,628.36926,409.3243,-12.191518,10.812278,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771312135241,627.51953,410.4507,-12.244807,10.739694,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771317138241,633.46124,421.13474,-11.843479,10.06459,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771322135241,632.3437,416.97174,-11.922006,10.328885,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771327135241,629.2674,415.59195,-12.123435,10.413907,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771332135241,629.6705,414.6325,-12.098791,10.475412,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771337139241,631.0523,407.967,-12.019677,10.901391,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771342135241,629.26874,407.0428,-12.136869,10.958485,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771347135241,626.2193,408.48074,-12.332315,10.863846,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771352135241,626.54205,409.56696,-12.309619,10.794997,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771357135241,627.4289,410.25558,-12.250996,10.752028,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771362135241,629.0089,416.5495,-12.138714,10.35266,1.0,1,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771367135241,628.04614,414.77063,-12.203847,10.465058,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771372139241,627.1296,417.69183,-12.258714,10.278102,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771377260241,615.21674,422.93,-13.02181,9.93313,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771382260241,587.04846,414.17908,-14.859793,10.459226,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771387259241,558.3993,422.6103,-16.695187,9.891206,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771392260241,516.9567,434.49295,-19.342834,9.089936,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771397266241,526.52045,434.72525,-18.726261,9.087293,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771402259241,462.80902,461.07306,-22.766495,7.356605,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771407259241,451.9403,500.01382,-23.394005,4.915072,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771412259241,421.46075,450.8029,-25.445301,7.9425464,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771417259241,395.81406,475.92688,-27.031612,6.354698,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771422269241,383.85687,466.9166,-27.819872,6.8957314,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771427259241,367.017,477.36105,-28.876091,6.232076,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771432259241,344.1547,507.69434,-30.28195,4.3487744,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771437267241,336.95892,505.116,-30.74811,4.4999266,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771442259241,343.3727,517.2902,-30.316893,3.7611732,1.0,,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771447259241,338.36487,505.4987,-30.6572,4.477831,1.0,2,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771452259241,335.53503,511.90594,-30.827873,4.0839887,1.0,2,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771457259241,347.49524,516.8261,-30.053316,3.7927082,1.0,2,
6c7fb8e3-f781-4e38-89cb-3552c159abcd,1777344771462259241,345.21933,513.83044,-30.203716,3.9742682,1.0,2,
