recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,97,1777343894727592606,1777343894987834606,260.242
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,98,1777343895002955606,1777343895243080606,240.125
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,99,1777343895253079606,1777343895463330606,210.251
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,100,1777343895478330606,1777343895703580606,225.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,101,1777343895708584606,1777343896048829606,340.245
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,102,1777343896153954606,1777343896404204606,250.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,103,1777343896484329606,1777343896819579606,335.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,104,1777343896889704606,1777343897164954606,275.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,105,1777343897179954606,1777343897495204606,315.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,106,1777343897775466606,1777343898045708606,270.242
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,107,1777343898050704606,1777343898361079606,310.375
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,108,1777343898591204606,1777343898846454606,255.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,109,1777343898856454606,1777343899141829606,285.375
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,110,1777343899316969606,1777343899562213606,245.244
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,111,1777343899567204606,1777343899862454606,295.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,112,1777343899982579606,1777343900222829606,240.25
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,113,1777343900227829606,1777343900508079606,280.25
