recording id,timestamp [ns]
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437332359944e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437332693276e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437333026609e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.777343733335994e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437333693274e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437334026606e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437334359939e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.777343733469327e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437335026604e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437335359936e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437335693268e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.77734373360266e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437336359933e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437336693266e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437337026598e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.777343733735993e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437337693263e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437338026596e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437338199626e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437338325906e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437338659336e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437338992755e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437339326185e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437339659607e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437339993027e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437340326456e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437340659876e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437340993306e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437341326725e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437341660155e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437341993577e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437342327007e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437342660426e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437342993846e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437343327276e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437343660695e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437343994125e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437344327547e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437344660977e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437344994396e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437345327826e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437345661245e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437345994675e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437346328097e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437346661517e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437346994947e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437347328366e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437347661796e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437347995215e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437348328645e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437348662067e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437348995497e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437349328916e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437349662336e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437349995766e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437350329185e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437350662615e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437350996037e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437351329467e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437351662886e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437351996316e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437352329736e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437352663155e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437352996585e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437353330007e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437353663437e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437353996856e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437354330286e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437354663706e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437354997135e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437355330555e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437355663977e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437355997407e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437356330826e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437356664256e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437356997676e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437357331105e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437357664525e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437357997957e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437358331377e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437358664796e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437358998226e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437359331645e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437359665075e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437359998497e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437360331927e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437360665347e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437360998776e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437361332196e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437361665615e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437361999045e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437362332467e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437362665897e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437362999316e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437363332746e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437363666166e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437363999596e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437364333015e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437364666445e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437364999867e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437365333286e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437365666716e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437366000136e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437366333565e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437366666985e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437367000417e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437367333837e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437367667267e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437368000686e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437368334106e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437368667535e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437369000955e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437369334387e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437369667807e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437370001236e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437370334656e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437370668086e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437371001505e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437371334925e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437371668357e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437372001777e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437372335206e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437372668626e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437373002056e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437373335475e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437373668905e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437374002327e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437374335747e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437374669176e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437375002596e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437375336026e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437375669445e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437376002875e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437376336297e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437376669727e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437377003146e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437377336566e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437377669996e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437378003415e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437378336845e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437378670267e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437379003697e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437379337116e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437379670546e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437380003965e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437380337385e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437380670817e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437381004237e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437381337667e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437381671086e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437382004516e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437382337935e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437382671365e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437383004787e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437383338217e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437383671636e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437384005056e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437384338486e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437384671905e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437385005335e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437385338757e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437385672187e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437386005606e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437386339036e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437386672456e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437387005875e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437387339305e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437387672727e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437388006157e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437388339576e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437388673006e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437389006426e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437389339855e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437389673275e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437390006697e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437390340127e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437390673546e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437391006976e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437391340396e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437391673825e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437392007245e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437392340677e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437392674097e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437393007516e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437393340946e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437393674365e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437394007795e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437394341217e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437394674647e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437395008067e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437395341496e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437395674916e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437396008346e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437396341765e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437396675187e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437397008617e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437397342036e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437397675466e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437398008886e+18
62f2b5ab-3ebc-4eca-9b65-e763c3a26ea1,1.7773437398342316e+18
