recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,8,1777340540804316540,1777340541104560540,300.244,873.8250122070312,475.36944580078125,3.5716424,8.78238
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,9,1777340541134564540,1777340541339806540,205.242,900.53369140625,498.67657470703125,5.311988,7.2609415
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,10,1777340541369806540,1777340542540910540,1171.104,881.9382934570312,479.0597229003906,4.102423,8.540503
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,11,1777340542565909540,1777340544017259540,1451.35,857.9395141601562,504.11572265625,2.522539,6.917226
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,12,1777340544052258540,1777340544808007540,755.749,884.9918823242188,490.40673828125,4.2980056,7.8026576
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,13,1777340544918118540,1777340545203363540,285.245,843.1254272460938,490.5043640136719,1.5545168,7.8042555
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,14,1777340545398484540,1777340545573731540,175.247,846.8702392578125,504.81512451171875,1.7978082,6.8731165
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,15,1777340545638730540,1777340545838977540,200.247,1092.75732421875,604.8450317382812,17.755102,0.35392672
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,16,1777340545858976540,1777340546714720540,855.744,979.6768798828125,562.9609375,10.442553,3.0677588
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,17,1777340546779835540,1777340547280331540,500.496,775.3560180664062,449.9024963378906,-2.9009588,10.43907
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,18,1777340547310326540,1777340548466430540,1156.104,853.0198974609375,461.7756652832031,2.20945,9.66986
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,19,1777340548486437540,1777340548766675540,280.238,841.4578857421875,478.5495300292969,1.4468253,8.581634
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,20,1777340548826674540,1777340548956797540,130.123,1075.7364501953125,601.6231079101562,16.65607,0.5608951
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,21,1777340548986921540,1777340549712537540,725.616,1058.3392333984375,587.1279907226562,15.534274,1.4923143
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,22,1777340549772532540,1777340550122901540,350.369,822.9193725585938,484.4411315917969,0.23006125,8.199772
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,23,1777340550157900540,1777340550768515540,610.615,854.8038940429688,467.57379150390625,2.3252354,9.292936
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,24,1777340550838638540,1777340550938636540,99.998,1013.0575561523438,552.5211181640625,12.615373,3.7317214
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,25,1777340550968761540,1777340551399128540,430.367,1055.5140380859375,577.9356689453125,15.354571,2.0829823
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,26,1777340551494252540,1777340553285845540,1791.593,853.9143676757812,478.6880798339844,2.264194,8.570958
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,27,1777340553345859540,1777340554056581540,710.722,1060.67578125,587.099609375,15.685412,1.4937282
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,28,1777340554116580540,1777340555182561540,1065.981,846.8198852539062,474.3559265136719,1.7994542,8.853537
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,29,1777340555252685540,1777340555858299540,605.614,1054.0750732421875,591.1777954101562,15.257371,1.2329925
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,30,1777340555988422540,1777340556348666540,360.244,836.515869140625,474.9949951171875,1.1228899,8.813143
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,31,1777340556528913540,1777340556754033540,225.12,805.530517578125,468.5417785644531,-0.9121444,9.23294
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,32,1777340556784158540,1777340557394647540,610.489,850.5767211914062,466.2587890625,2.047834,9.379079
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,33,1777340557444771540,1777340557985262540,540.491,1045.988037109375,587.822998046875,14.734876,1.4497485
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,34,1777340558045261540,1777340559486610540,1441.349,847.6693725585938,469.9910583496094,1.8560628,9.137044
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,35,1777340559546620540,1777340559731856540,185.236,1051.1324462890625,577.1898193359375,15.07129,2.1319547
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,36,1777340559751856540,1777340560172225540,420.369,1051.90869140625,583.1900634765625,15.119402,1.7463632
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,37,1777340560232347540,1777340560477592540,245.245,853.2991943359375,480.2483825683594,2.223486,8.469653
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,38,1777340560532591540,1777340561153205540,620.614,1050.10302734375,580.6563110351562,15.00339,1.9095091
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,39,1777340561208214540,1777340561593573540,385.359,828.9598999023438,482.4836120605469,0.62638295,8.326847
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,40,1777340561613572540,1777340562454307540,840.735,848.3355712890625,466.7384948730469,1.9004796,9.348261
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,41,1777340562534431540,1777340563039922540,505.491,1062.4383544921875,587.2388305664062,15.799375,1.4844869
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,42,1777340563104921540,1777340563530413540,425.492,842.3236083984375,474.22344970703125,1.5042876,8.86271
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,43,1777340563585412540,1777340564075904540,490.492,1060.4658203125,589.240478515625,15.671253,1.3563936
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,44,1777340564130902540,1777340564411148540,280.246,844.1329345703125,473.9093322753906,1.623126,8.882906
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,45,1777340564566270540,1777340564811515540,245.245,842.34423828125,473.32806396484375,1.5057766,8.920889
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,46,1777340564971770540,1777340566032744540,1060.974,842.187255859375,458.8223571777344,1.4978057,9.863318
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,47,1777340566097743540,1777340566888478540,790.735,1054.4586181640625,573.9680786132812,15.287895,2.3379872
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,48,1777340566958605540,1777340567944462540,985.857,844.3009033203125,464.3395080566406,1.6358098,9.504672
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,49,1777340567999466540,1777340568154712540,155.246,1029.2239990234375,591.7416381835938,13.648452,1.2000027
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,50,1777340568189705540,1777340568690196540,500.491,1048.274169921875,575.7159423828125,14.886854,2.2273588
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,51,1777340568750195540,1777340569826176540,1075.981,836.89404296875,480.8516845703125,1.147062,8.432422
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,52,1777340569891300540,1777340570411791540,520.491,1048.1927490234375,592.379150390625,14.876486,1.1566037
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,53,1777340570466790540,1777340571192527540,725.737,827.0892944335938,485.9490661621094,0.50350785,8.101601
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,54,1777340571247526540,1777340571397648540,150.122,1028.8310546875,601.308349609375,13.621554,0.583906
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,55,1777340571422648540,1777340571768021540,345.373,1056.322265625,588.7442016601562,15.403353,1.3889121
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,56,1777340571828021540,1777340571963263540,135.242,881.7777709960938,504.4231872558594,4.082547,6.8927326
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,57,1777340571993267540,1777340572273512540,280.245,827.936279296875,489.9710388183594,0.55886656,7.8400254
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,58,1777340572318507540,1777340572583752540,265.245,701.9935913085938,479.4515075683594,-7.7012086,8.493907
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,59,1777340572633876540,1777340572999120540,365.244,830.0811767578125,484.2926025390625,0.69982797,8.209169
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,60,1777340573019119540,1777340573319489540,300.37,848.52685546875,481.7724914550781,1.9101101,8.371291
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,61,1777340573369488540,1777340573544610540,175.122,715.6415405273438,477.1127624511719,-6.80866,8.652183
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,62,1777340573654733540,1777340573869979540,215.246,695.4779052734375,484.7563171386719,-8.123663,8.146899
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,63,1777340573919978540,1777340574065101540,145.123,523.9114379882812,571.970703125,-19.206553,2.4477553
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,64,1777340574155224540,1777340574290347540,135.123,1011.7918090820312,601.3906860351562,12.517386,0.57950056
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,65,1777340574325346540,1777340574910965540,585.619,1050.5853271484375,606.697265625,15.029421,0.23642698
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,66,1777340574970960540,1777340575941944540,970.984,822.6257934570312,486.5086975097656,0.2107728,8.06534
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,67,1777340575996941540,1777340576422309540,425.368,694.339111328125,486.0412292480469,-8.197176,8.063086
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,68,1777340576587558540,1777340577032923540,445.365,685.2568359375,484.7555236816406,-8.792577,8.14138
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,69,1777340577092922540,1777340578889640540,1796.718,814.547607421875,487.71002197265625,-0.318963,7.98723
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,70,1777340578924639540,1777340579049762540,125.123,871.2473754882812,468.4639892578125,3.404979,9.231505
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,71,1777340579069761540,1777340579705375540,635.614,918.175537109375,482.26739501953125,6.4757633,8.319149
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,72,1777340579745374540,1777340579915621540,170.247,837.0428466796875,494.4466857910156,1.1554084,7.5484242
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,73,1777340579960621540,1777340580801368540,840.747,1036.9056396484375,595.7142333984375,14.145219,0.943413
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,74,1777340580861480540,1777340581391970540,530.49,801.1865844726562,507.38482666015625,-1.1929607,6.7068973
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,75,1777340581542092540,1777340582047583540,505.491,514.8119506835938,597.6951293945312,-19.784092,0.8077859
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,76,1777340582107582540,1777340582578074540,470.492,841.4133911132812,511.2987976074219,1.4398652,6.4517965
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,77,1777340582593074540,1777340582818319540,225.245,870.6626586914062,512.8367309570312,3.3530421,6.347998
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,78,1777340582868318540,1777340583398812540,530.494,1059.7576904296875,615.6106567382812,15.622718,-0.3357516
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,79,1777340583463933540,1777340583789177540,325.244,820.0209350585938,486.0046691894531,0.039942943,8.0981455
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,80,1777340583854301540,1777340584079422540,225.121,649.525146484375,541.9422607421875,-11.081209,4.424699
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,81,1777340584119546540,1777340584494789540,375.243,563.051025390625,578.7804565429688,-16.672348,2.0244064
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,82,1777340584554913540,1777340584720035540,165.122,817.34765625,486.2002258300781,-0.13538118,8.085434
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,83,1777340584750049540,1777340585450778540,700.729,862.1702880859375,484.9259338378906,2.804175,8.164111
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,84,1777340585590895540,1777340585936138540,345.243,556.771240234375,577.3854370117188,-17.079264,2.1120925
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,85,1777340585996262540,1777340586336513540,340.251,847.310791015625,473.40924072265625,1.8318566,8.914994
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,86,1777340586376631540,1777340586806998540,430.367,789.6419677734375,470.2103576660156,-1.955647,9.122919
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,87,1777340586866997540,1777340587082243540,215.246,559.2864990234375,562.8171997070312,-16.924294,3.0454514
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,88,1777340587112243540,1777340587342488540,230.245,533.3750610351562,567.0149536132812,-18.597887,2.7671485
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,89,1777340587407487540,1777340588268347540,860.86,859.91943359375,488.6898193359375,2.6556594,7.919891
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,90,1777340588293346540,1777340588798837540,505.491,874.8038330078125,493.13690185546875,3.6296785,7.6278386
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,91,1777340588823837540,1777340588923960540,100.123,843.5724487304688,485.99639892578125,1.5844672,8.097312
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,92,1777340589074082540,1777340589594573540,520.491,843.5875244140625,476.7999572753906,1.5868578,8.69511
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,93,1777340589619572540,1777340590455432540,835.86,888.7084350585938,477.0010986328125,4.547328,8.672099
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,94,1777340590495432540,1777340590710553540,215.121,813.0538330078125,474.870361328125,-0.4175226,8.82196
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,95,1777340590725678540,1777340592997762540,2272.084,846.74853515625,485.6847229003906,1.7927879,8.1172085
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,96,1777340593032761540,1777340593162884540,130.123,905.429931640625,501.3975524902344,5.631047,7.0826874
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,97,1777340593212883540,1777340593378140540,165.257,1051.8729248046875,628.6948852539062,15.1143675,-1.176582
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,98,1777340593403131540,1777340593648375540,245.244,1035.373046875,598.4096069335938,14.045573,0.77009696
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,99,1777340593703374540,1777340594133741540,430.367,1004.8690795898438,463.35382080078125,12.169046,9.483731
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,100,1777340594183879540,1777340594929477540,745.598,861.210693359375,479.3946838378906,2.7427237,8.523741
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,101,1777340595069725540,1777340596160714540,1090.989,861.7031860351562,471.1271667480469,2.777387,9.060771
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,102,1777340596290840540,1777340596951441540,660.601,856.1591186523438,459.10833740234375,2.4165413,9.842486
