recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,55,1777340571397648540,1777340571422648540,25.0,1.7343196,1096.9839,1337.7834
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,56,1777340571768021540,1777340571828021540,60.0,12.818333,3327.8682,5899.18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,57,1777340571963263540,1777340571993267540,30.004,3.1231706,1610.433,2003.5096
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,58,1777340572273512540,1777340572318507540,44.995,8.1445,2818.488,4306.171
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,59,1777340572583752540,1777340572633876540,50.124,8.70954,2706.4575,4634.2646
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,60,1777340572999120540,1777340573019119540,19.999,1.1384447,894.98627,1004.31104
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,61,1777340573319489540,1777340573369488540,49.999,8.756941,2543.6628,4462.9873
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,62,1777340573544610540,1777340573654733540,110.123,2.1058857,1631.9141,4115.522
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,63,1777340573869979540,1777340573919978540,49.999,13.14942,3796.1365,6919.9355
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,64,1777340574065101540,1777340574155224540,90.123,32.459435,5611.9136,9128.599
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,65,1777340574290347540,1777340574325346540,34.999,3.8883636,1738.8094,2258.8264
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,66,1777340574910965540,1777340574970960540,59.995,17.897234,4649.619,8094.072
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,67,1777340575941944540,1777340575996941540,54.997,8.572253,2451.346,4108.019
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,68,1777340576422309540,1777340576587558540,165.249,1.1221598,2663.2717,6940.816
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,69,1777340577032923540,1777340577092922540,59.999,7.4193015,2028.4387,3604.4941
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,70,1777340578889640540,1777340578924639540,34.999,3.9117548,1553.0594,2195.413
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,71,1777340579049762540,1777340579069761540,19.999,1.0553911,827.18976,910.52637
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,72,1777340579705375540,1777340579745374540,39.999,7.539408,2927.4175,4193.13
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,73,1777340579915621540,1777340579960621540,45.0,14.845177,5103.7817,7530.0073
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,74,1777340580801368540,1777340580861480540,60.112,16.64764,4313.2363,6773.3613
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,75,1777340581391970540,1777340581542092540,150.122,20.738262,3320.6562,6541.85
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,76,1777340582047583540,1777340582107582540,59.999,20.671244,5014.7188,9493.698
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,77,1777340582578074540,1777340582593074540,15.0,0.92325306,966.2594,1147.6475
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,78,1777340582818319540,1777340582868318540,49.999,13.476487,4232.314,6757.1377
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,79,1777340583398812540,1777340583463933540,65.121,17.892124,3964.3225,8440.084
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,80,1777340583789177540,1777340583854301540,65.124,11.3767605,2818.4854,4780.7417
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,81,1777340584079422540,1777340584119546540,40.124,7.7412953,2658.074,4799.3433
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,82,1777340584494789540,1777340584554913540,60.124,18.809576,4645.2954,8407.959
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,83,1777340584720035540,1777340584750049540,30.014,3.010782,1556.6874,1868.6163
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,84,1777340585450778540,1777340585590895540,140.117,21.263586,2920.5125,5339.589
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,85,1777340585936138540,1777340585996262540,60.124,20.623232,5016.3896,8595.718
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,86,1777340586336513540,1777340586376631540,40.118,5.280786,1911.3241,2919.354
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,87,1777340586806998540,1777340586866997540,59.999,17.939802,4640.289,7779.4487
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,88,1777340587082243540,1777340587112243540,30.0,1.9986802,1047.7289,1294.8536
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,89,1777340587342488540,1777340587407487540,64.999,22.474936,4845.637,8931.236
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,90,1777340588268347540,1777340588293346540,24.999,1.6264658,1031.5441,1164.8716
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,91,1777340588798837540,1777340588823837540,25.0,1.6540132,1052.451,1232.7299
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,92,1777340588923960540,1777340589074082540,150.122,0.8057472,1963.6879,3714.7869
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,93,1777340589594573540,1777340589619572540,24.999,1.281075,844.4876,932.5916
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,94,1777340590455432540,1777340590495432540,40.0,5.9561753,2338.2292,3427.2075
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,95,1777340590710553540,1777340590725678540,15.125,0.9272274,934.34186,1009.91113
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,96,1777340592997762540,1777340593032761540,34.999,3.4647753,1532.5608,2038.8433
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,97,1777340593162884540,1777340593212883540,49.999,13.475513,3898.9507,6889.337
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,98,1777340593378140540,1777340593403131540,24.991,1.4693428,936.6293,1049.273
