recording id,timestamp [ns]
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405408335726e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405408669146e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405409002575e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405409335995e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405409669414e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405410002844e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405410336266e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405410669696e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405411003116e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405411336545e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405411669965e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405412003395e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405412336817e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405412670236e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405413003666e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405413337085e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405413670515e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405414003935e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405414337364e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405414670787e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405415004216e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405415337636e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405415671055e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405416004485e+18
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,1.7773405416337905e+18
