recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
f5aeacca-71ae-456a-9053-683be52add2b,1,1777341075001991342,1777341075542493342,540.502,696.1820068359375,661.5563354492188,-7.724151,-5.312644
f5aeacca-71ae-456a-9053-683be52add2b,2,1777341075602618342,1777341075817735342,215.117,939.6032104492188,776.1209716796875,8.093364,-12.655438
f5aeacca-71ae-456a-9053-683be52add2b,3,1777341075857869342,1777341076298232342,440.363,844.096435546875,813.2764892578125,1.861042,-15.081821
f5aeacca-71ae-456a-9053-683be52add2b,4,1777341076333236342,1777341076598480342,265.244,916.1985473632812,722.1767578125,6.514832,-9.212572
f5aeacca-71ae-456a-9053-683be52add2b,5,1777341076743604342,1777341076928852342,185.248,816.7617797851562,331.6962890625,0.062045436,15.890495
f5aeacca-71ae-456a-9053-683be52add2b,6,1777341076968852342,1777341077699597342,730.745,748.9601440429688,358.8507385253906,-4.3887653,14.132077
f5aeacca-71ae-456a-9053-683be52add2b,7,1777341077759597342,1777341077944721342,185.124,988.328125,374.424072265625,11.288553,13.0596695
f5aeacca-71ae-456a-9053-683be52add2b,8,1777341077999845342,1777341078400218342,400.373,796.1055908203125,358.3603210449219,-1.295195,14.178912
f5aeacca-71ae-456a-9053-683be52add2b,9,1777341078530341342,1777341079421095342,890.754,794.0950927734375,380.8426818847656,-1.422421,12.73613
f5aeacca-71ae-456a-9053-683be52add2b,10,1777341079546210342,1777341079846583342,300.373,793.3527221679688,384.1553649902344,-1.4702938,12.52339
f5aeacca-71ae-456a-9053-683be52add2b,11,1777341079876583342,1777341080031706342,155.123,764.3139038085938,439.8539123535156,-3.344675,8.939918
f5aeacca-71ae-456a-9053-683be52add2b,12,1777341080086706342,1777341080191830342,105.124,1004.1182861328125,457.3747253417969,12.187584,7.7547574
f5aeacca-71ae-456a-9053-683be52add2b,13,1777341080221830342,1777341080472078342,250.248,1031.2783203125,468.96588134765625,13.9277315,6.9968934
f5aeacca-71ae-456a-9053-683be52add2b,14,1777341080502203342,1777341080742327342,240.124,1022.4252319335938,490.5725402832031,13.333949,5.6260195
f5aeacca-71ae-456a-9053-683be52add2b,15,1777341080797451342,1777341081227823342,430.372,814.541015625,418.7889709472656,-0.08554812,10.300826
f5aeacca-71ae-456a-9053-683be52add2b,16,1777341081322954342,1777341081848444342,525.49,809.3353271484375,422.01324462890625,-0.42412058,10.0934
f5aeacca-71ae-456a-9053-683be52add2b,17,1777341081908444342,1777341082498941342,590.497,1020.5536499023438,439.4566345214844,13.274246,8.88434
f5aeacca-71ae-456a-9053-683be52add2b,18,1777341082559065342,1777341082839313342,280.248,783.1221313476562,429.815673828125,-2.1267636,9.5889635
f5aeacca-71ae-456a-9053-683be52add2b,19,1777341082884312342,1777341083074568342,190.256,893.9483032226562,405.2618713378906,5.0900207,11.154866
f5aeacca-71ae-456a-9053-683be52add2b,20,1777341083114561342,1777341083595058342,480.497,817.26904296875,391.5613098144531,0.09286325,12.049996
f5aeacca-71ae-456a-9053-683be52add2b,21,1777341083625057342,1777341084025430342,400.373,789.951171875,422.468505859375,-1.6845158,10.062214
f5aeacca-71ae-456a-9053-683be52add2b,22,1777341084075430342,1777341084555926342,480.496,1023.758544921875,422.87884521484375,13.508023,9.936839
f5aeacca-71ae-456a-9053-683be52add2b,23,1777341084605926342,1777341084851174342,245.248,845.6221313476562,393.45953369140625,1.9439332,11.926131
f5aeacca-71ae-456a-9053-683be52add2b,24,1777341084881174342,1777341085206547342,325.373,815.1695556640625,391.2247314453125,-0.0442323,12.071567
f5aeacca-71ae-456a-9053-683be52add2b,25,1777341085301546342,1777341086152416342,850.87,822.1178588867188,403.70440673828125,0.40853408,11.270099
f5aeacca-71ae-456a-9053-683be52add2b,26,1777341086207416342,1777341086557788342,350.372,1032.403076171875,433.9104309082031,14.049965,9.226725
f5aeacca-71ae-456a-9053-683be52add2b,27,1777341086612788342,1777341086853036342,240.248,812.5924682617188,384.445556640625,-0.2125828,12.506731
f5aeacca-71ae-456a-9053-683be52add2b,28,1777341086963162342,1777341087728906342,765.744,816.890625,388.0194091796875,0.068274565,12.277414
f5aeacca-71ae-456a-9053-683be52add2b,29,1777341087768905342,1777341088004154342,235.249,798.8004760742188,431.0541076660156,-1.108164,9.511482
f5aeacca-71ae-456a-9053-683be52add2b,30,1777341088179278342,1777341088259402342,80.124,817.7301635742188,431.6485290527344,0.12150906,9.4742775
f5aeacca-71ae-456a-9053-683be52add2b,31,1777341088314402342,1777341088744774342,430.372,1041.67578125,441.390380859375,14.63803,8.742512
