recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
f5aeacca-71ae-456a-9053-683be52add2b,49,1777341185300138342,1777341185555388342,255.25
f5aeacca-71ae-456a-9053-683be52add2b,50,1777341187116888342,1777341187372138342,255.25
f5aeacca-71ae-456a-9053-683be52add2b,51,1777341188373013342,1777341188653388342,280.375
f5aeacca-71ae-456a-9053-683be52add2b,52,1777341189914513342,1777341190169763342,255.25
f5aeacca-71ae-456a-9053-683be52add2b,53,1777341190910394342,1777341191215768342,305.374
f5aeacca-71ae-456a-9053-683be52add2b,54,1777341192882268342,1777341193202639342,320.371
f5aeacca-71ae-456a-9053-683be52add2b,55,1777341194148514342,1777341194393639342,245.125
f5aeacca-71ae-456a-9053-683be52add2b,56,1777341196095264342,1777341196375514342,280.25
f5aeacca-71ae-456a-9053-683be52add2b,57,1777341198712772342,1777341198932889342,220.117
f5aeacca-71ae-456a-9053-683be52add2b,58,1777341199608514342,1777341199868764342,260.25
f5aeacca-71ae-456a-9053-683be52add2b,59,1777341200964889342,1777341201265143342,300.254
f5aeacca-71ae-456a-9053-683be52add2b,60,1777341203091889342,1777341203347014342,255.125
f5aeacca-71ae-456a-9053-683be52add2b,61,1777341204227889342,1777341204483139342,255.25
f5aeacca-71ae-456a-9053-683be52add2b,62,1777341205028639342,1777341205278889342,250.25
f5aeacca-71ae-456a-9053-683be52add2b,63,1777341205784390342,1777341206024514342,240.124
f5aeacca-71ae-456a-9053-683be52add2b,64,1777341206715264342,1777341206995514342,280.25
f5aeacca-71ae-456a-9053-683be52add2b,65,1777341208942264342,1777341209237639342,295.375
f5aeacca-71ae-456a-9053-683be52add2b,66,1777341210208514342,1777341210523764342,315.25
f5aeacca-71ae-456a-9053-683be52add2b,67,1777341212605765342,1777341212881021342,275.256
f5aeacca-71ae-456a-9053-683be52add2b,68,1777341213471515342,1777341213731764342,260.249
f5aeacca-71ae-456a-9053-683be52add2b,69,1777341215338279342,1777341215618531342,280.252
f5aeacca-71ae-456a-9053-683be52add2b,70,1777341220072765342,1777341220312891342,240.126
f5aeacca-71ae-456a-9053-683be52add2b,71,1777341221093646342,1777341221343890342,250.244
f5aeacca-71ae-456a-9053-683be52add2b,72,1777341223140640342,1777341223415898342,275.258
f5aeacca-71ae-456a-9053-683be52add2b,73,1777341224121515342,1777341224401765342,280.25
f5aeacca-71ae-456a-9053-683be52add2b,74,1777341226433649342,1777341226673890342,240.241
f5aeacca-71ae-456a-9053-683be52add2b,75,1777341228165265342,1777341228410515342,245.25
f5aeacca-71ae-456a-9053-683be52add2b,76,1777341230282265342,1777341230532516342,250.251
f5aeacca-71ae-456a-9053-683be52add2b,77,1777341232904765342,1777341233119894342,215.129
f5aeacca-71ae-456a-9053-683be52add2b,78,1777341234291027342,1777341234581268342,290.241
f5aeacca-71ae-456a-9053-683be52add2b,79,1777341235552140342,1777341235812390342,260.25
f5aeacca-71ae-456a-9053-683be52add2b,80,1777341238625015342,1777341238840265342,215.25
f5aeacca-71ae-456a-9053-683be52add2b,81,1777341240031390342,1777341240256646342,225.256
f5aeacca-71ae-456a-9053-683be52add2b,82,1777341241552765342,1777341241778021342,225.256
f5aeacca-71ae-456a-9053-683be52add2b,83,1777341243489640342,1777341243744897342,255.257
f5aeacca-71ae-456a-9053-683be52add2b,84,1777341244956016342,1777341245171140342,215.124
f5aeacca-71ae-456a-9053-683be52add2b,85,1777341246237140342,1777341246537515342,300.375
