recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
f5aeacca-71ae-456a-9053-683be52add2b,99,1777341127691031342,1777341127721031342,30.0,2.1673288,1133.181,1307.9465
f5aeacca-71ae-456a-9053-683be52add2b,100,1777341128126403342,1777341128191403342,65.0,18.177608,4154.866,6980.97
f5aeacca-71ae-456a-9053-683be52add2b,101,1777341128341527342,1777341128411652342,70.125,19.206379,3891.1724,6889.6313
f5aeacca-71ae-456a-9053-683be52add2b,102,1777341128546776342,1777341128601775342,54.999,10.340559,3052.2825,5886.9946
f5aeacca-71ae-456a-9053-683be52add2b,103,1777341128827024342,1777341128907148342,80.124,29.326168,5687.1533,8318.783
f5aeacca-71ae-456a-9053-683be52add2b,104,1777341129147272342,1777341129172397342,25.125,1.5615592,1125.3356,1264.7946
f5aeacca-71ae-456a-9053-683be52add2b,105,1777341129893017342,1777341129958018342,65.001,21.212452,5132.225,8552.835
f5aeacca-71ae-456a-9053-683be52add2b,106,1777341130328390342,1777341130358390342,30.0,2.2067118,1168.8804,1403.7721
f5aeacca-71ae-456a-9053-683be52add2b,107,1777341131379393342,1777341131439396342,60.003,16.644835,4372.7236,6883.586
f5aeacca-71ae-456a-9053-683be52add2b,108,1777341131749756342,1777341131819756342,70.0,18.435923,4405.193,8677.178
f5aeacca-71ae-456a-9053-683be52add2b,109,1777341132085007342,1777341132115129342,30.122,2.32115,1256.5006,1488.9634
f5aeacca-71ae-456a-9053-683be52add2b,110,1777341132595501342,1777341132695625342,100.124,0.43854386,1579.9495,2917.677
f5aeacca-71ae-456a-9053-683be52add2b,111,1777341134096868342,1777341134121991342,25.123,1.3251809,855.2592,923.3785
f5aeacca-71ae-456a-9053-683be52add2b,112,1777341134462244342,1777341134492243342,29.999,2.8841248,1523.7815,1898.4911
f5aeacca-71ae-456a-9053-683be52add2b,113,1777341134867612342,1777341134887612342,20.0,1.3780273,1114.0715,1243.15
f5aeacca-71ae-456a-9053-683be52add2b,114,1777341135538233342,1777341135613371342,75.138,1.2241381,1355.547,2351.228
