recording id,timestamp [ns]
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410754133043e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410754466473e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410754799892e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410755133322e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410755466744e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410755800174e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410756133594e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410756467023e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410756800443e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410757133862e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410757467292e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410757800714e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410758134144e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410758467564e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410758800993e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410759134413e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410759467843e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410759801265e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410760134684e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410760468114e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410760801533e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410761134963e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410761468383e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410761801812e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410762135235e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410762468664e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410762802084e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410763135503e+18
f5aeacca-71ae-456a-9053-683be52add2b,1.7773410763468933e+18
