recording id,timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg],worn,fixation id,blink id
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417584132946,1007.9705,501.54706,12.393658,4.9331245,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417589131946,1006.4247,504.56528,12.291895,4.7410936,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417594131946,1004.8429,502.4706,12.191539,4.875539,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417599131946,1006.9855,506.10904,12.326913,4.642281,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417604137946,1006.1615,506.20905,12.2737875,4.6362433,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417609131946,1005.59845,507.8556,12.2364,4.531325,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417614131946,1004.87244,508.0456,12.189524,4.5194883,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417619131946,1010.1969,505.85812,12.533868,4.656932,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417624131946,1009.1908,505.22342,12.469541,4.697879,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417629131946,1008.6723,505.1649,12.436196,4.7018404,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417634131946,1006.95734,507.3667,12.324228,4.5619855,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417639136946,1006.1942,509.11713,12.273904,4.4505167,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417644131946,1006.7207,502.2887,12.312611,4.8863306,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417649131946,999.9457,504.45572,11.874721,4.7508335,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417654256946,1002.5083,508.41794,12.037061,4.496655,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417659256946,1005.9374,505.83618,12.259615,4.6601424,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417664256946,1005.1672,506.54404,12.209529,4.615261,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417669256946,1006.93,501.47028,12.326701,4.938493,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417674256946,1006.17413,502.65408,12.277142,4.863238,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417679266946,1004.994,504.55997,12.199769,4.742043,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417684256946,1013.9022,508.7772,12.770336,4.469047,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417689256946,1006.28503,512.23914,12.277708,4.2511096,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417694256946,1014.09155,506.1935,12.784365,4.633839,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417699256946,1011.4391,505.35895,12.614204,4.6882553,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417704265946,1008.24976,504.4712,12.40949,4.7463117,1.0,246,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417709256946,1008.3309,505.42868,12.414025,4.6851473,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417714256946,1010.85895,499.52588,12.581242,5.060815,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417719256946,1007.31067,503.63593,12.349617,4.8000517,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417724256946,996.59894,506.50272,11.657786,4.6213875,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417729256946,964.01935,495.5708,9.565099,5.333619,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417734256946,923.81256,474.0058,6.982044,6.731356,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417739256946,897.2837,461.56192,5.2724686,7.5390053,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417744256946,869.66327,458.27902,3.4851108,7.756697,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417749256946,857.1426,468.85883,2.6713414,7.0782747,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417754256946,822.91895,441.25494,0.45792317,8.856563,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417759256946,801.845,447.5337,-0.90905035,8.452113,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417764256946,783.09265,444.89984,-2.1254046,8.619329,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417769256946,785.2069,449.55286,-1.9874278,8.320461,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417774256946,781.3375,448.7595,-2.2383895,8.370888,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417779256946,775.19415,432.62146,-2.6408856,9.407137,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417784256946,776.6089,437.81363,-2.5476468,9.073735,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417789381946,776.25476,438.17392,-2.5705278,9.050506,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417794381946,782.407,439.66205,-2.1709893,8.9559555,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417799381946,779.47644,441.59335,-2.3606634,8.831305,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417804381946,778.41876,440.7442,-2.4294777,8.8857,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417809381946,779.6075,439.80344,-2.3525834,8.946386,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417814381946,778.37573,445.83426,-2.4310486,8.558473,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417819393946,778.96924,443.59305,-2.3930864,8.702664,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417824381946,776.726,445.18103,-2.5381665,8.600178,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417829381946,775.683,452.44745,-2.6039958,8.132809,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417834389946,776.8732,449.8286,-2.5274978,8.301405,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417839386946,774.6915,423.47385,-2.6762388,9.9948,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417844381946,774.43604,437.21313,-2.6888063,9.111896,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417849381946,775.3841,438.71384,-2.6268768,9.015631,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417854381946,773.0245,441.06714,-2.7792995,8.863905,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417859381946,774.905,441.09384,-2.6573122,8.862566,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417864381946,775.1926,441.64676,-2.6385088,8.827077,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417869392946,775.0519,441.6342,-2.6476407,8.827862,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417874384946,776.08325,445.08832,-2.5798647,8.606017,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417879381946,777.3385,445.14386,-2.4984627,8.602677,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417884386946,776.2709,443.85336,-2.5680144,8.685439,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417889381946,779.37,444.79883,-2.3668175,8.625217,1.0,247,
