recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
d9c1120c-05d9-4559-9b36-0867c9eb36ef,32,1777344349084643946,1777344349309891946,225.248
d9c1120c-05d9-4559-9b36-0867c9eb36ef,33,1777344349805264946,1777344350045512946,240.248
d9c1120c-05d9-4559-9b36-0867c9eb36ef,34,1777344353073370946,1777344353303493946,230.123
d9c1120c-05d9-4559-9b36-0867c9eb36ef,35,1777344355530605946,1777344355770854946,240.249
d9c1120c-05d9-4559-9b36-0867c9eb36ef,36,1777344357317220946,1777344357532469946,215.249
d9c1120c-05d9-4559-9b36-0867c9eb36ef,37,1777344361691877946,1777344361927126946,235.249
d9c1120c-05d9-4559-9b36-0867c9eb36ef,38,1777344362297501946,1777344362527626946,230.125
d9c1120c-05d9-4559-9b36-0867c9eb36ef,39,1777344363538632946,1777344363838876946,300.244
d9c1120c-05d9-4559-9b36-0867c9eb36ef,40,1777344366216126946,1777344366486376946,270.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,41,1777344368883626946,1777344369098751946,215.125
d9c1120c-05d9-4559-9b36-0867c9eb36ef,42,1777344370069751946,1777344370320001946,250.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,43,1777344372006502946,1777344372246752946,240.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,44,1777344373222631946,1777344373452877946,230.246
d9c1120c-05d9-4559-9b36-0867c9eb36ef,45,1777344377116252946,1777344377436627946,320.375
d9c1120c-05d9-4559-9b36-0867c9eb36ef,46,1777344379928877946,1777344380149128946,220.251
d9c1120c-05d9-4559-9b36-0867c9eb36ef,47,1777344382591378946,1777344382851628946,260.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,48,1777344385484128946,1777344385719378946,235.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,49,1777344386329878946,1777344386565128946,235.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,50,1777344389272633946,1777344389492878946,220.245
d9c1120c-05d9-4559-9b36-0867c9eb36ef,51,1777344391634878946,1777344391855130946,220.252
d9c1120c-05d9-4559-9b36-0867c9eb36ef,52,1777344394827879946,1777344395038004946,210.125
d9c1120c-05d9-4559-9b36-0867c9eb36ef,53,1777344397405260946,1777344397640504946,235.244
d9c1120c-05d9-4559-9b36-0867c9eb36ef,54,1777344398736504946,1777344399031760946,295.256
d9c1120c-05d9-4559-9b36-0867c9eb36ef,55,1777344399997637946,1777344400278004946,280.367
d9c1120c-05d9-4559-9b36-0867c9eb36ef,56,1777344402194755946,1777344402405005946,210.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,57,1777344404947380946,1777344405132505946,185.125
d9c1120c-05d9-4559-9b36-0867c9eb36ef,58,1777344405607880946,1777344405878130946,270.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,59,1777344410752755946,1777344410957880946,205.125
d9c1120c-05d9-4559-9b36-0867c9eb36ef,60,1777344412084005946,1777344412324256946,240.251
d9c1120c-05d9-4559-9b36-0867c9eb36ef,61,1777344415572256946,1777344415822515946,250.259
d9c1120c-05d9-4559-9b36-0867c9eb36ef,62,1777344420231634946,1777344420491885946,260.251
d9c1120c-05d9-4559-9b36-0867c9eb36ef,63,1777344421993256946,1777344422248506946,255.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,64,1777344424325381946,1777344424555631946,230.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,65,1777344425506506946,1777344425686645946,180.139
d9c1120c-05d9-4559-9b36-0867c9eb36ef,66,1777344426517516946,1777344426787756946,270.24
d9c1120c-05d9-4559-9b36-0867c9eb36ef,67,1777344427708631946,1777344427948756946,240.125
d9c1120c-05d9-4559-9b36-0867c9eb36ef,68,1777344428804631946,1777344429039881946,235.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,69,1777344430701381946,1777344430951631946,250.25
d9c1120c-05d9-4559-9b36-0867c9eb36ef,70,1777344433494016946,1777344433719256946,225.24
