recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1,1777344522498693448,1777344522573821448,75.128,11.710536,2373.8381,4802.97
8425b25b-a8f9-4eed-b0dc-49ee4613066e,2,1777344524050183448,1777344524160321448,110.138,31.472776,4653.0,7247.8286
8425b25b-a8f9-4eed-b0dc-49ee4613066e,3,1777344524385431448,1777344524400556448,15.125,1.1791252,1205.6025,1976.7382
8425b25b-a8f9-4eed-b0dc-49ee4613066e,4,1777344524615679448,1777344524780803448,165.124,30.667618,4147.3374,10052.931
8425b25b-a8f9-4eed-b0dc-49ee4613066e,5,1777344526257169448,1777344526282294448,25.125,1.7277756,1055.882,1163.2063
8425b25b-a8f9-4eed-b0dc-49ee4613066e,6,1777344527203164448,1777344527228163448,24.999,1.4416608,889.7435,1032.2834
8425b25b-a8f9-4eed-b0dc-49ee4613066e,7,1777344527853675448,1777344527878785448,25.11,1.8135371,1136.1115,1324.1616
8425b25b-a8f9-4eed-b0dc-49ee4613066e,8,1777344528294157448,1777344528539405448,245.248,1.4602412,3477.1487,7628.6724
8425b25b-a8f9-4eed-b0dc-49ee4613066e,9,1777344529805523448,1777344529830523448,25.0,1.7490541,1140.4907,1463.6013
8425b25b-a8f9-4eed-b0dc-49ee4613066e,10,1777344530881516448,1777344530901516448,20.0,1.3150684,1047.0009,1112.9268
8425b25b-a8f9-4eed-b0dc-49ee4613066e,11,1777344531422025448,1777344531572137448,150.112,0.6943831,3062.7544,6776.589
8425b25b-a8f9-4eed-b0dc-49ee4613066e,12,1777344531987510448,1777344532027634448,40.124,3.8468344,1503.1798,2056.1975
8425b25b-a8f9-4eed-b0dc-49ee4613066e,13,1777344532182759448,1777344532222758448,39.999,8.671983,2848.172,5038.557
8425b25b-a8f9-4eed-b0dc-49ee4613066e,14,1777344532508007448,1777344532573131448,65.124,13.299847,3093.786,5648.4263
8425b25b-a8f9-4eed-b0dc-49ee4613066e,15,1777344532773255448,1777344532788263448,15.008,0.9016321,937.3571,1035.3593
8425b25b-a8f9-4eed-b0dc-49ee4613066e,16,1777344535801112448,1777344536001236448,200.124,0.13278697,2747.349,6100.1445
8425b25b-a8f9-4eed-b0dc-49ee4613066e,17,1777344538528596448,1777344538548596448,20.0,1.1423985,893.13306,1007.8991
8425b25b-a8f9-4eed-b0dc-49ee4613066e,18,1777344539819839448,1777344539949962448,130.123,0.8508235,3484.8445,8008.434
8425b25b-a8f9-4eed-b0dc-49ee4613066e,19,1777344540935832448,1777344540985956448,50.124,13.346123,4157.2715,6225.1113
8425b25b-a8f9-4eed-b0dc-49ee4613066e,20,1777344541331204448,1777344541386336448,55.132,12.860249,3467.3008,6188.1
8425b25b-a8f9-4eed-b0dc-49ee4613066e,21,1777344543187943448,1777344543222943448,35.0,3.0482056,1386.2528,2134.1418
8425b25b-a8f9-4eed-b0dc-49ee4613066e,22,1777344543593316448,1777344543628316448,35.0,3.6988094,1479.9596,2292.8425
8425b25b-a8f9-4eed-b0dc-49ee4613066e,23,1777344544053813448,1777344544324062448,270.249,1.466446,4287.4717,13061.107
8425b25b-a8f9-4eed-b0dc-49ee4613066e,24,1777344544934562448,1777344545154807448,220.245,0.6539563,4500.1055,12421.552
8425b25b-a8f9-4eed-b0dc-49ee4613066e,25,1777344545865428448,1777344546095676448,230.248,1.1354073,6164.34,18040.904
8425b25b-a8f9-4eed-b0dc-49ee4613066e,26,1777344547511918448,1777344547727167448,215.249,0.12305828,4978.3237,13727.516
8425b25b-a8f9-4eed-b0dc-49ee4613066e,27,1777344547912291448,1777344548012415448,100.124,30.399916,4427.788,7670.9414
8425b25b-a8f9-4eed-b0dc-49ee4613066e,28,1777344548472912448,1777344548557912448,85.0,30.07532,5531.583,8792.962
8425b25b-a8f9-4eed-b0dc-49ee4613066e,29,1777344552766887448,1777344552801887448,35.0,5.5034456,2476.003,3121.3132
8425b25b-a8f9-4eed-b0dc-49ee4613066e,30,1777344553202266448,1777344553412509448,210.243,0.9115797,2906.435,7094.2812
8425b25b-a8f9-4eed-b0dc-49ee4613066e,31,1777344554883875448,1777344554898875448,15.0,0.7778927,799.9433,819.0866
8425b25b-a8f9-4eed-b0dc-49ee4613066e,32,1777344557496235448,1777344557541235448,45.0,12.652862,4065.8596,6754.6875
8425b25b-a8f9-4eed-b0dc-49ee4613066e,33,1777344557956732448,1777344558006741448,50.009,12.939008,4042.8645,6244.6777
8425b25b-a8f9-4eed-b0dc-49ee4613066e,34,1777344558662360448,1777344558712353448,49.993,12.618111,3969.8586,6409.08
8425b25b-a8f9-4eed-b0dc-49ee4613066e,35,1777344559633222448,1777344559693347448,60.125,13.620268,3557.0457,5924.397
8425b25b-a8f9-4eed-b0dc-49ee4613066e,36,1777344560609092448,1777344560729216448,120.124,1.5275271,2046.0837,4426.1577
8425b25b-a8f9-4eed-b0dc-49ee4613066e,37,1777344560924465448,1777344560984465448,60.0,12.671419,3344.867,5825.575
8425b25b-a8f9-4eed-b0dc-49ee4613066e,38,1777344561509963448,1777344561570086448,60.123,13.98514,3445.7886,5821.633
8425b25b-a8f9-4eed-b0dc-49ee4613066e,39,1777344562220582448,1777344562275723448,55.141,12.852566,3651.8706,6288.8755
8425b25b-a8f9-4eed-b0dc-49ee4613066e,40,1777344563506825448,1777344563561832448,55.007,13.016911,3708.6274,5743.9795
8425b25b-a8f9-4eed-b0dc-49ee4613066e,41,1777344564122446448,1777344564177454448,55.008,12.424404,3533.3972,5781.725
8425b25b-a8f9-4eed-b0dc-49ee4613066e,42,1777344565268440448,1777344565328564448,60.124,13.184479,2942.194,5634.5493
8425b25b-a8f9-4eed-b0dc-49ee4613066e,43,1777344566739806448,1777344566819931448,80.125,18.55222,3658.792,5974.0625
8425b25b-a8f9-4eed-b0dc-49ee4613066e,44,1777344566975055448,1777344567050179448,75.124,19.090416,4021.4116,7081.67
8425b25b-a8f9-4eed-b0dc-49ee4613066e,45,1777344570718533448,1777344570773533448,55.0,13.445323,3826.8884,5579.8193
8425b25b-a8f9-4eed-b0dc-49ee4613066e,46,1777344571118906448,1777344571183905448,64.999,14.128632,3403.2842,6013.3804
8425b25b-a8f9-4eed-b0dc-49ee4613066e,47,1777344571774527448,1777344571829527448,55.0,14.1671095,3839.564,6407.7036
8425b25b-a8f9-4eed-b0dc-49ee4613066e,48,1777344572254911448,1777344572315024448,60.113,13.245487,2901.591,5820.101
8425b25b-a8f9-4eed-b0dc-49ee4613066e,49,1777344572650272448,1777344572690397448,40.125,3.99498,1562.7852,2071.938
8425b25b-a8f9-4eed-b0dc-49ee4613066e,50,1777344573045644448,1777344573095769448,50.125,6.672239,2154.2625,3685.0984
8425b25b-a8f9-4eed-b0dc-49ee4613066e,51,1777344574046639448,1777344574111638448,64.999,14.577413,3176.1929,5453.4946
8425b25b-a8f9-4eed-b0dc-49ee4613066e,52,1777344574527011448,1777344574587143448,60.132,13.573289,3363.349,6223.673
8425b25b-a8f9-4eed-b0dc-49ee4613066e,53,1777344576363763448,1777344576423875448,60.112,13.120177,3462.892,5694.7983
8425b25b-a8f9-4eed-b0dc-49ee4613066e,54,1777344577660003448,1777344577714992448,54.989,13.462116,3915.6333,6181.3257
8425b25b-a8f9-4eed-b0dc-49ee4613066e,55,1777344578270489448,1777344578330613448,60.124,13.062615,3215.0203,5513.4507
8425b25b-a8f9-4eed-b0dc-49ee4613066e,56,1777344578750986448,1777344578800986448,50.0,14.26493,4455.2764,6806.463
8425b25b-a8f9-4eed-b0dc-49ee4613066e,57,1777344579651856448,1777344579706855448,54.999,12.710042,3212.115,5917.8857
8425b25b-a8f9-4eed-b0dc-49ee4613066e,58,1777344580107228448,1777344580162358448,55.13,13.958516,3716.8254,6108.829
8425b25b-a8f9-4eed-b0dc-49ee4613066e,59,1777344580667725448,1777344580852974448,185.249,1.316678,3702.223,7993.566
8425b25b-a8f9-4eed-b0dc-49ee4613066e,60,1777344581843843448,1777344581898968448,55.125,14.067694,4020.749,6572.5293
8425b25b-a8f9-4eed-b0dc-49ee4613066e,61,1777344582759713448,1777344582864837448,105.124,29.22097,4229.984,7353.3604
8425b25b-a8f9-4eed-b0dc-49ee4613066e,62,1777344583135086448,1777344583155085448,19.999,1.1143458,925.63257,991.9496
8425b25b-a8f9-4eed-b0dc-49ee4613066e,63,1777344583325209448,1777344583400334448,75.125,21.123825,4474.72,7470.0693
8425b25b-a8f9-4eed-b0dc-49ee4613066e,64,1777344584891700448,1777344584946700448,55.0,12.603505,3610.0513,5895.6543
8425b25b-a8f9-4eed-b0dc-49ee4613066e,65,1777344586773439448,1777344586828439448,55.0,13.767371,3936.927,6366.501
8425b25b-a8f9-4eed-b0dc-49ee4613066e,66,1777344587479060448,1777344587529185448,50.125,13.076222,3812.8528,6234.7485
8425b25b-a8f9-4eed-b0dc-49ee4613066e,67,1777344588575058448,1777344588680178448,105.12,24.03269,3566.9924,6892.9883
8425b25b-a8f9-4eed-b0dc-49ee4613066e,68,1777344588775315448,1777344588790302448,14.987,2.006514,1755.3862,2573.8838
8425b25b-a8f9-4eed-b0dc-49ee4613066e,69,1777344589070551448,1777344589285799448,215.248,34.223648,4117.1807,11530.881
8425b25b-a8f9-4eed-b0dc-49ee4613066e,70,1777344590151544448,1777344590211676448,60.132,13.471379,3554.187,6300.782
8425b25b-a8f9-4eed-b0dc-49ee4613066e,71,1777344592263532448,1777344592308540448,45.008,12.37301,3994.1995,6219.5806
8425b25b-a8f9-4eed-b0dc-49ee4613066e,72,1777344592839029448,1777344592864153448,25.124,1.6135005,1021.03357,1103.966
8425b25b-a8f9-4eed-b0dc-49ee4613066e,73,1777344594355520448,1777344594385524448,30.004,2.7787695,1434.8054,1902.3722
8425b25b-a8f9-4eed-b0dc-49ee4613066e,74,1777344595306394448,1777344595341389448,34.995,3.5132577,1601.3381,2026.3605
8425b25b-a8f9-4eed-b0dc-49ee4613066e,75,1777344596217259448,1777344596282258448,64.999,12.96157,2982.719,6196.9277
8425b25b-a8f9-4eed-b0dc-49ee4613066e,76,1777344596662631448,1777344596792756448,130.125,13.242691,3453.892,7830.824
8425b25b-a8f9-4eed-b0dc-49ee4613066e,77,1777344597928749448,1777344598183997448,255.248,1.1010872,4452.764,13932.817
8425b25b-a8f9-4eed-b0dc-49ee4613066e,78,1777344598649494448,1777344598684499448,35.005,2.0776653,1126.3176,1327.0753
8425b25b-a8f9-4eed-b0dc-49ee4613066e,79,1777344599320115448,1777344599375119448,55.004,13.28803,3787.2124,5850.0063
8425b25b-a8f9-4eed-b0dc-49ee4613066e,80,1777344599585364448,1777344599605364448,20.0,1.3728579,1065.6027,1238.6726
8425b25b-a8f9-4eed-b0dc-49ee4613066e,81,1777344600155860448,1777344600210860448,55.0,13.433257,3576.7524,6421.9
8425b25b-a8f9-4eed-b0dc-49ee4613066e,82,1777344601256854448,1777344601512102448,255.248,0.399644,4534.579,11304.445
8425b25b-a8f9-4eed-b0dc-49ee4613066e,83,1777344601722351448,1777344601752351448,30.0,2.7265773,1435.9858,1857.2957
8425b25b-a8f9-4eed-b0dc-49ee4613066e,84,1777344602057599448,1777344602137725448,80.126,16.248665,3093.986,5970.2134
8425b25b-a8f9-4eed-b0dc-49ee4613066e,85,1777344602352855448,1777344602377977448,25.122,2.021443,1196.2821,1558.3228
8425b25b-a8f9-4eed-b0dc-49ee4613066e,86,1777344602543096448,1777344602613096448,70.0,20.36973,4669.8945,7560.2285
8425b25b-a8f9-4eed-b0dc-49ee4613066e,87,1777344604875207448,1777344604955332448,80.125,20.792377,4006.7424,6497.1445
8425b25b-a8f9-4eed-b0dc-49ee4613066e,88,1777344605400714448,1777344605475829448,75.115,18.623014,3951.6497,6572.569
8425b25b-a8f9-4eed-b0dc-49ee4613066e,89,1777344606136458448,1777344606431698448,295.24,1.2579318,4178.773,11299.493
8425b25b-a8f9-4eed-b0dc-49ee4613066e,90,1777344607472692448,1777344607487699448,15.007,0.8516189,884.2838,921.3332
8425b25b-a8f9-4eed-b0dc-49ee4613066e,91,1777344608053189448,1777344608133313448,80.124,18.942225,3854.735,5958.855
