recording id,timestamp [ns]
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445221164475e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445221497905e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445221831324e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445222164754e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445222498173e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445222831596e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445223165025e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445223498445e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445223831875e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445224165294e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445224498724e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445224832143e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445225165576e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445225498995e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445225832415e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445226165844e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445226499264e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445226832694e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445227166113e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445227499546e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445227832965e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445228166395e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445228499814e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445228833234e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445229166664e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445229500083e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445229833516e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445230166935e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445230500365e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445230833784e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445231167214e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445231500634e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445231834063e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445232167485e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445232500905e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445232834335e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445233167754e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445233501184e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445233834604e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445234168033e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445234501455e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445234834885e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445235168305e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445235501724e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445235835154e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445236168573e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445236502006e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445236835425e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445237168855e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445237502275e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445237835704e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445238169124e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445238502543e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445238835976e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445239169395e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445239502825e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445239836244e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445240169674e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445240503094e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445240836524e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445241169946e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445241503365e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445241836795e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445242170214e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445242503644e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445242837064e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445243170493e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445243503916e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445243837345e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445244170765e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445244504184e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445244837614e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445245171034e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445245504463e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445245837885e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445246171315e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445246504735e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445246838164e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445247171584e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445247505004e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445247838433e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445248171855e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445248505285e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445248838705e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445249172134e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445249505554e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445249838984e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445250172406e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445250505836e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445250839255e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445251172675e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445251506104e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445251839524e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445252172954e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445252506376e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445252839805e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445253173225e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445253506655e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445253840074e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445254173494e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445254506924e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445254840346e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445255173775e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445255507195e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445255840625e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445256174044e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445256507474e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445256840893e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445257174316e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445257507745e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445257841165e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445258174595e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445258508014e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445258841444e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445259174863e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445259508296e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445259841715e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445260175135e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445260508564e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445260841984e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445261175414e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445261508833e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445261842266e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445262175685e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445262509115e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445262842534e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445263175954e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445263509384e+18
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1.7773445263842806e+18
