recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
8425b25b-a8f9-4eed-b0dc-49ee4613066e,1,1777344521748072448,1777344522498693448,750.621,712.20947265625,699.9928588867188,-6.7108927,-7.7846394
8425b25b-a8f9-4eed-b0dc-49ee4613066e,2,1777344522573821448,1777344524050183448,1476.362,725.5204467773438,520.7037963867188,-5.8249283,3.7343032
8425b25b-a8f9-4eed-b0dc-49ee4613066e,3,1777344524160321448,1777344524385431448,225.11,814.135498046875,970.1176147460938,-0.10890053,-25.127062
8425b25b-a8f9-4eed-b0dc-49ee4613066e,4,1777344524400556448,1777344524615679448,215.123,800.8816528320312,960.583740234375,-1.0158472,-24.514776
8425b25b-a8f9-4eed-b0dc-49ee4613066e,5,1777344524780803448,1777344526257169448,1476.366,720.2392578125,519.52294921875,-6.165386,3.8092372
8425b25b-a8f9-4eed-b0dc-49ee4613066e,6,1777344526282294448,1777344527203164448,920.87,704.9177856445312,532.3541259765625,-7.148339,2.9822245
8425b25b-a8f9-4eed-b0dc-49ee4613066e,7,1777344527228163448,1777344527853675448,625.512,735.4830932617188,519.1588745117188,-5.1834917,3.8352945
8425b25b-a8f9-4eed-b0dc-49ee4613066e,8,1777344527878785448,1777344528294157448,415.372,708.9705200195312,522.4132690429688,-6.8901854,3.6213799
8425b25b-a8f9-4eed-b0dc-49ee4613066e,9,1777344528539405448,1777344529805523448,1266.118,709.8319091796875,508.3737487792969,-6.8392935,4.523176
8425b25b-a8f9-4eed-b0dc-49ee4613066e,10,1777344529830523448,1777344530881516448,1050.993,692.646484375,522.0191040039062,-7.9409685,3.6431954
8425b25b-a8f9-4eed-b0dc-49ee4613066e,11,1777344530901516448,1777344531422025448,520.509,715.4276733398438,509.8259582519531,-6.478277,4.4312353
8425b25b-a8f9-4eed-b0dc-49ee4613066e,12,1777344531572137448,1777344531987510448,415.373,706.5772094726562,512.06005859375,-7.0476213,4.285684
