time,description,position X,position Y,position Z,yawAngle,speedInKmPerHour,speedInMetresPerSecond,localAccelInMetresPerSecond2 X,localAccelInMetresPerSecond2 Y,bodyRotSpeedInRadsPerSecond Yaw,bodyRotAccelInRadsPerSecond Yaw,steering,appliedSteering,rawSteering,steeringVelocity,turningCurvature,throttle,appliedThrottle,rawThrottle,brake,appliedBrake,rawBrake,lightState,road,distanceAlongRoad,offsetFromLaneCenter,standardDeviationFromLaneCenter,distanceToFrontVehicle,TTCToFrontVehicle,laneNumber,laneWidth,laneDirection X,laneDirection Y,laneDirection Z,leftLaneOverLap,rightLaneOverLap
0.0,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9599609375,3.14159265358979,0.0434461668133736,0.0120683796703815,0.0,0,0.0,0.0,0.0034220302477479,0.0,0.0034220302477479,0.0,2.3283064365387004e-10,0.0048582996241748,0.0,0.0048582996241748,0.620408177375793,0.0,0.620408177375793,,도로 1,500.0,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.3957361918292e-05,0,1,0.0,0.0
0.0497686,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.9619140625,3.14159265358979,0.258242788910866,0.0717341080307961,0.0,0,0.0,0.0,0.0034148970153182,3.61748652721872e-06,0.0034148970153182,5.13173254148569e-05,2.3283064365387004e-10,0.0048582996241748,5.14651947014499e-06,0.0048582996241748,0.620408177375793,0.0006572140264324,0.620408177375793,,도로 1,500.001953125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39661931118462e-05,0,1,0.0,0.0
0.0841633,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96533203125,3.14159265358979,0.399445214867592,0.110957004129887,0.0,0,0.0,0.0,0.0034148970153182,4.16991788370069e-05,0.0034148970153182,5.13173254148569e-05,2.3283064365387004e-10,0.0048582996241748,5.93245131312869e-05,0.0048582996241748,0.620408177375793,0.0075757810845971,0.620408177375793,,도로 1,500.00537109375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39816454268293e-05,0,1,0.0,0.0
0.1153401,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.96923828125,3.14159265358979,0.521600872278214,0.144889131188393,0.0,0,0.0,0.0,0.0034077672753483,9.16687931749038e-05,0.0034077672753483,0.0013428289676085,2.3283064365387004e-10,0.0048582996241748,0.0001306880440097,0.0048582996241748,0.620408177375793,0.0166889540851116,0.620408177375793,,도로 1,500.00927734375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.39993078139378e-05,0,1,0.0,0.0
0.148017,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.974609375,3.14159264725441,0.641771882772446,0.17826996743679,-5.76635466131847e-05,0,-2.00000002337219e-07,0.0,0.0034006407950073,0.0001529903529444,0.0034006407950073,0.0013428289676085,-0.0018144499044865,0.0048582996241748,0.0002185685007134,0.0048582996241748,0.621768712997437,0.0279725547879934,0.621768712997437,,도로 1,500.0146484375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40235895034857e-05,0,1,0.0,0.0
0.181553,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.98095703125,3.1415926220112,0.753263264894485,0.209239795804024,-0.000162936077686,0,-1.20000004244503e-06,0.0,0.0034006407950073,0.0002333709562662,0.0034006407950073,0.0021400989498943,-0.0037215910851955,0.0048582996241748,0.0003334036446176,0.0048582996241748,0.621768712997437,0.042669240385294,0.621768712997437,,도로 1,500.02099609375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40522895182949e-05,0,1,0.0,0.0
0.2149629,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.98876953125,3.14159253641753,0.847311007976532,0.23536416888237,-0.0002104501472786,0,-3.39999996867846e-06,0.0,0.0034006407950073,0.0003319164097774,0.0034006407950073,0.0021400989498943,-0.0037989933043718,0.0048582996241748,0.0004741898446809,0.0048582996241748,0.621768712997437,0.0606871582567692,0.621768712997437,,도로 1,500.02880859375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.40876106545329e-05,0,1,0.0,0.0
0.2405509,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.99462890625,3.14159241847254,0.903343641757965,0.250928789377213,-0.0002379160141572,0,-5.85879979553283e-06,-9.99999974737875e-05,0.0034077672753483,0.0004461155040189,0.0034077672753483,0.0036059680860489,-0.0037785284221172,0.0048582996241748,0.0006360067054629,0.0048582996241748,0.621768712997437,0.0813965946435928,0.621768712997437,,도로 1,500.03466796875,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.41141024162062e-05,0,1,0.0,0.0
0.2536806,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2499.998046875,3.14159232891895,0.923942255973816,0.256650626659393,-0.0008030133903957,0,-8.09770972409751e-06,-0.0003000000142492,0.0034148970153182,0.0005436137435026,0.0034148970153182,0.0036059680860489,-0.0121909659355879,0.0048582996241748,0.0007733874372206,0.0048582996241748,0.617687046527863,0.0983289331197739,0.617687046527863,,도로 1,500.0380859375,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.41295547311893e-05,0,1,0.0,0.0
0.2687337,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2500.001953125,3.14159217076759,0.938485729694367,0.260690480470657,-0.0007728722412139,0,-1.26136401377153e-05,-0.0003000000142492,0.0034220302477479,0.0005973675870336,0.0034220302477479,0.0036059680860489,-0.0113725364208221,0.0048582996241748,0.0008480903343297,0.0048582996241748,0.617687046527863,0.107826694846153,0.617687046527863,,도로 1,500.0419921875,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.41472171182977e-05,0,1,0.0,0.0
0.2855484,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2500.00634765625,3.14159190731883,0.946518301963806,0.262921750545502,-0.0007903321529738,0,-1.79580492840614e-05,-0.0003000000142492,0.0034220302477479,0.0006600196356885,0.0034220302477479,0.0036059680860489,-0.0114329056814313,0.0048582996241748,0.0009370382758788,0.0048582996241748,0.617687046527863,0.119135588407516,0.617687046527863,,도로 1,500.04638671875,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.41670841205632e-05,0,1,0.0,0.0
0.3022323,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2500.0107421875,3.14159155589039,0.947847926616669,0.263291090726852,-0.0008078255923464,0,-2.33948303502984e-05,-0.0001999999949475,0.0034220302477479,0.0007327756029553,0.0034220302477479,0.0046474318951368,-0.0116532016545534,0.0048582996241748,0.0010403308551758,0.0048582996241748,0.617687046527863,0.132268264889717,0.617687046527863,,도로 1,500.05078125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.41869547608076e-05,0,1,0.0,0.0
0.3187046,[user's car] 차량 Coupe_LHD,4010.56176757813,5.5,2500.01513671875,3.14159112520637,0.941941273212433,0.26165035367012,-0.0008053890778683,0,-2.86365193460369e-05,-0.0003000000142492,0.0034291669726371,0.0008093478973023,0.0034291669726371,0.0046474318951368,-0.0117642180994153,0.0048582996241748,0.0011466500582173,0.0048582996241748,0.61904764175415,0.146106883883476,0.61904764175415,,도로 1,500.05517578125,0.0,0.0,NAN,NAN,1,4.52452564239502,-2.42068235820625e-05,0,1,0.0,0.0
