recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
c6b1ee29-0c20-4451-be66-97c2642c3139,12,1777344289735285073,1777344290030530073,295.245,1063.1007080078125,504.5401611328125,15.907585,6.786373
c6b1ee29-0c20-4451-be66-97c2642c3139,13,1777344290205777073,1777344290320900073,115.123,878.3679809570312,796.4210815429688,3.893269,-12.089988
c6b1ee29-0c20-4451-be66-97c2642c3139,14,1777344290355907073,1777344290666144073,310.237,848.6915893554688,789.5239868164062,1.9318097,-11.651632
c6b1ee29-0c20-4451-be66-97c2642c3139,15,1777344290811266073,1777344291136636073,325.37,832.0962524414062,385.79827880859375,0.84258574,14.600178
c6b1ee29-0c20-4451-be66-97c2642c3139,16,1777344291166635073,1777344291522004073,355.369,824.7903442382812,401.77593994140625,0.35600993,13.565847
c6b1ee29-0c20-4451-be66-97c2642c3139,17,1777344291767254073,1777344292307740073,540.486,792.0528564453125,743.0606689453125,-1.7955474,-8.636965
c6b1ee29-0c20-4451-be66-97c2642c3139,18,1777344292462862073,1777344292617996073,155.134,700.6724243164062,322.68304443359375,-7.996293,18.615337
c6b1ee29-0c20-4451-be66-97c2642c3139,19,1777344292647984073,1777344292878230073,230.246,753.6052856445312,432.5361022949219,-4.342709,11.5587015
c6b1ee29-0c20-4451-be66-97c2642c3139,20,1777344292913229073,1777344293453733073,540.504,809.1248779296875,404.034912109375,-0.68244517,13.419333
c6b1ee29-0c20-4451-be66-97c2642c3139,21,1777344293478720073,1777344293864088073,385.368,820.115966796875,443.71075439453125,0.046131097,10.8461485
c6b1ee29-0c20-4451-be66-97c2642c3139,22,1777344293889212073,1777344294319580073,430.368,798.828369140625,424.21588134765625,-1.3604848,12.110014
c6b1ee29-0c20-4451-be66-97c2642c3139,23,1777344294369579073,1777344294514701073,145.122,1018.9717407226562,471.90386962890625,13.078664,8.9205885
c6b1ee29-0c20-4451-be66-97c2642c3139,24,1777344294559829073,1777344294895079073,335.25,829.6162719726562,434.4717102050781,0.6729307,11.4454365
c6b1ee29-0c20-4451-be66-97c2642c3139,25,1777344294950194073,1777344295320437073,370.243,1065.011474609375,532.223876953125,16.000189,5.0111456
c6b1ee29-0c20-4451-be66-97c2642c3139,26,1777344295475684073,1777344296691788073,1216.104,813.8607177734375,419.07086181640625,-0.3675393,12.444837
c6b1ee29-0c20-4451-be66-97c2642c3139,27,1777344296726787073,1777344296957033073,230.246,790.4020385742188,434.19671630859375,-1.9144336,11.46133
c6b1ee29-0c20-4451-be66-97c2642c3139,28,1777344296992033073,1777344297482524073,490.491,842.4404907226562,423.7652893066406,1.5212265,12.1385565
c6b1ee29-0c20-4451-be66-97c2642c3139,29,1777344297507523073,1777344299319242073,1811.719,824.0247802734375,418.9708557128906,0.30457178,12.45127
c6b1ee29-0c20-4451-be66-97c2642c3139,30,1777344299729609073,1777344300585344073,855.735,824.4564819335938,407.03363037109375,0.33363423,13.225144
c6b1ee29-0c20-4451-be66-97c2642c3139,31,1777344300605349073,1777344300925713073,320.364,812.0460815429688,402.6510009765625,-0.48893908,13.509164
c6b1ee29-0c20-4451-be66-97c2642c3139,32,1777344300960713073,1777344301311082073,350.369,848.7156372070312,424.32879638671875,1.9356687,12.100909
c6b1ee29-0c20-4451-be66-97c2642c3139,33,1777344301341081073,1777344302522195073,1181.114,826.3162231445312,412.8529968261719,0.45647517,12.847837
c6b1ee29-0c20-4451-be66-97c2642c3139,34,1777344302547190073,1777344302977552073,430.362,847.7314453125,417.50164794921875,1.8724962,12.543765
c6b1ee29-0c20-4451-be66-97c2642c3139,35,1777344303007684073,1777344304378902073,1371.218,827.1776733398438,415.2782897949219,0.51331604,12.690553
c6b1ee29-0c20-4451-be66-97c2642c3139,36,1777344304579159073,1777344305339760073,760.601,831.6663818359375,411.52105712890625,0.8107366,12.933789
c6b1ee29-0c20-4451-be66-97c2642c3139,37,1777344305364760073,1777344306215620073,850.86,810.56494140625,423.130615234375,-0.58508766,12.1814165
c6b1ee29-0c20-4451-be66-97c2642c3139,38,1777344306285619073,1777344306455866073,170.247,481.3389892578125,549.5726928710938,-21.97461,3.8495216
c6b1ee29-0c20-4451-be66-97c2642c3139,39,1777344306480865073,1777344306575988073,95.123,464.4258117675781,572.2936401367188,-23.046307,2.405135
c6b1ee29-0c20-4451-be66-97c2642c3139,40,1777344306650994073,1777344306806110073,155.116,825.6929931640625,417.975341796875,0.4149408,12.515754
c6b1ee29-0c20-4451-be66-97c2642c3139,41,1777344306866233073,1777344307206477073,340.244,458.4158020019531,601.9131469726562,-23.42097,0.53528875
c6b1ee29-0c20-4451-be66-97c2642c3139,42,1777344307291601073,1777344307481722073,190.121,872.9442749023438,391.4688415527344,3.5543416,14.222516
c6b1ee29-0c20-4451-be66-97c2642c3139,43,1777344307511847073,1777344308742950073,1231.103,846.5944213867188,409.5701599121094,1.7994474,13.058099
c6b1ee29-0c20-4451-be66-97c2642c3139,44,1777344308813075073,1777344309618810073,805.735,1084.4754638671875,547.4674682617188,17.24667,4.024074
c6b1ee29-0c20-4451-be66-97c2642c3139,45,1777344309788932073,1777344310064177073,275.245,807.6102294921875,411.25677490234375,-0.78186536,12.951159
c6b1ee29-0c20-4451-be66-97c2642c3139,46,1777344310094176073,1777344311465532073,1371.356,849.369140625,405.2547607421875,1.9844977,13.3371525
c6b1ee29-0c20-4451-be66-97c2642c3139,47,1777344311495529073,1777344311840770073,345.241,829.5193481445312,423.1737365722656,0.6675212,12.178397
c6b1ee29-0c20-4451-be66-97c2642c3139,48,1777344311855895073,1777344312926876073,1070.981,855.7086181640625,407.1261291503906,2.4038029,13.214387
c6b1ee29-0c20-4451-be66-97c2642c3139,49,1777344313302244073,1777344313462366073,160.122,841.0795288085938,386.081298828125,1.439756,14.580588
c6b1ee29-0c20-4451-be66-97c2642c3139,50,1777344313487366073,1777344314593346073,1105.98,850.8494873046875,407.3861389160156,2.0818825,13.198725
