recording id,timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg],worn,fixation id,blink id
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289910407073,1050.9575,502.56546,15.121171,6.923011,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289915407073,1058.0745,499.13422,15.588178,7.1370487,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289920532073,1056.1027,499.12088,15.460044,7.139603,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289925532073,1055.6555,498.86942,15.431309,7.156105,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289930539073,1061.7622,516.4304,15.8061495,6.0255446,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289935532073,1061.8357,510.32047,15.8181505,6.4170513,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289940532073,1061.1047,513.1996,15.767245,6.2331076,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289945536073,1060.1848,505.75958,15.71664,6.710654,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289950532073,1058.6143,501.5725,15.62002,6.9803095,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289955531073,1056.3574,500.38925,15.474919,7.058071,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289960531073,1061.44,503.8886,15.800563,6.829506,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289965536073,1055.4127,503.8175,15.409104,6.8390613,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289970531073,1054.2384,502.11316,15.3349695,6.949321,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289975541073,1053.6812,500.46555,15.3008795,7.0554414,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289980531073,1056.4078,502.3368,15.475657,6.9331746,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289985531073,1059.9637,489.7731,15.72416,7.7351685,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289990531073,1058.392,485.2811,15.628606,8.024441,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344289995532073,1068.3383,502.0791,16.251,6.939499,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290000531073,1037.5688,484.1726,14.274391,8.115111,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290005531073,1042.8038,484.13522,14.61545,8.112714,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290010530073,1045.4022,485.40848,14.782851,8.028606,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290015531073,1045.945,474.35663,14.834761,8.737055,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290020530073,1046.1349,477.06274,14.84295,8.563294,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290025530073,1046.913,477.93814,14.892311,8.506378,1.0,12,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290030530073,1024.2207,450.3111,13.455001,10.303271,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290035534073,1010.12463,461.52124,12.515351,9.596818,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290040530073,1013.8001,490.3078,12.717552,7.740585,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290045542073,1049.4261,505.93594,15.0174885,6.707983,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290050655073,1035.2128,554.414,14.05146,3.6012921,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290055655073,1043.5796,572.89417,14.584051,2.409957,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290060655073,1031.1207,591.2225,13.771416,1.2331905,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290065654073,1034.5609,640.3952,13.996648,-1.9320965,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290070654073,993.4069,661.1884,11.335272,-3.2840981,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290075662073,958.78815,692.41003,9.099198,-5.3160315,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290080654073,994.95575,711.5927,11.468796,-6.537754,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290085654073,1004.0808,743.6251,12.097453,-8.595875,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290090661073,984.99133,737.8762,10.844325,-8.240233,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290095654073,996.59674,787.0573,11.668906,-11.398308,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290100654073,966.82996,784.48883,9.709804,-11.2617655,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290105654073,985.4595,818.5676,10.989221,-13.437154,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290110654073,985.1361,844.53284,11.017641,-15.105932,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290115654073,940.532,843.8277,8.056173,-15.11128,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290120664073,952.3561,853.64154,8.857758,-15.730928,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290125653073,946.70013,867.3336,8.504699,-16.618048,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290130667073,969.28815,863.5319,10.003194,-16.346678,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290135657073,967.4445,884.72363,9.924927,-17.709833,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290140653073,974.7094,867.5474,10.372734,-16.597448,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290145653073,949.60223,864.1822,8.692699,-16.412096,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290150653073,946.91113,863.6064,8.512307,-16.378042,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290155653073,944.60693,859.3812,8.351627,-16.108652,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290160653073,940.7414,858.90936,8.09337,-16.082315,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290165653073,940.87665,865.71747,8.113472,-16.520369,1.0,,
c6b1ee29-0c20-4451-be66-97c2642c3139,1777344290170653073,944.38965,866.5496,8.349209,-16.570147,1.0,,
